flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00189_20240513152652,15:26:52,2024-05-13,PFA-00183,PSA-00195,PSF-00189,0.000000,0.000000,0.000000,455.347534,127.296570,0.720441,50.559132

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,265.621674,6992.402832
0.010000,359.091278,6992.402832
0.020000,394.697784,6992.402832
0.030000,412.186859,6992.402832
0.040000,421.849976,6992.402832
0.050000,428.301941,6992.402832
0.060000,433.334106,6992.402832
0.070000,437.482239,6992.402832
0.080000,440.971619,6992.402832
0.090000,443.874481,6992.402832
0.100000,446.294556,6992.402832
0.110000,448.191772,6992.402832
0.120000,449.767456,6992.402832
0.130000,451.015228,6992.402832
0.140000,452.041992,6992.402832
0.150000,452.857727,6992.402832
0.160000,453.511475,6992.402832
0.170000,454.004272,6992.402832
0.180000,454.422363,6992.402832
0.190000,454.737061,6992.402832
0.200000,454.995636,6992.402832
0.210000,455.157288,6992.402832
0.220000,455.257782,6992.402832
0.230000,455.328583,6992.402832
0.240000,455.347534,6992.402832
0.250000,455.334656,6992.402832
0.260000,455.288879,6992.402832
0.270000,455.230957,6992.402832
0.280000,455.150848,6992.402832
0.290000,455.048553,6992.402832
0.300000,454.949860,6992.402832
0.310000,454.826111,6992.402832
0.320000,454.697357,6992.402832
0.330000,454.553253,6992.402832
0.340000,454.401978,6992.402832
0.350000,454.255341,6992.402832
0.360000,454.121948,6992.402832
0.370000,453.959930,6992.402832
0.380000,453.805450,6992.402832
0.390000,453.662048,6992.402832
0.400000,453.518280,6992.402832
0.410000,453.367706,6992.402832
0.420000,453.213928,6992.402832
0.430000,453.054443,6992.402832
0.440000,452.918518,6992.402832
0.450000,452.775482,6992.402832
0.460000,452.611694,6992.402832
0.470000,452.465424,6992.402832
0.480000,452.326294,6992.402832
0.490000,452.193604,6992.402832
0.500000,452.067383,6992.402832
0.510000,451.929688,6992.402832
0.520000,451.779480,6992.402832
0.530000,451.647522,6992.402832
0.540000,451.516632,6992.402832
0.550000,451.395386,6992.402832
0.560000,451.260223,6992.402832
0.570000,451.122528,6992.402832
0.580000,450.994507,6992.402832
0.590000,450.872528,6992.402832
0.600000,450.772766,6992.402832
0.610000,450.639008,6992.402832
0.620000,450.506683,6992.402832
0.630000,450.398315,6992.402832
0.640000,450.264923,6992.402832
0.650000,450.178040,6992.402832
0.660000,450.022827,6992.402832
0.670000,449.924103,6992.402832
0.680000,449.808228,6992.402832
0.690000,449.688080,6992.402832
0.700000,449.604034,6992.402832
0.710000,449.484589,6992.402832
0.720000,449.359406,6992.402832
0.730000,449.266083,6992.402832
0.740000,449.142700,6992.402832
0.750000,449.030762,6992.402832
0.760000,448.918823,6992.402832
0.770000,448.808319,6992.402832
0.780000,448.685638,6992.402832
0.790000,448.576935,6992.402832
