flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00189_20240513145605,14:56:05,2024-05-13,PFA-00183,PSA-00195,PSF-00189,0.000000,0.000000,0.000000,432.903534,90.911148,0.789997,55.015923

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,205.345276,6992.402832
0.010000,309.270508,6992.402832
0.020000,361.581787,6992.402832
0.030000,386.679779,6992.402832
0.040000,399.217499,6992.402832
0.050000,406.360016,6992.402832
0.060000,411.025635,6992.402832
0.070000,414.422028,6992.402832
0.080000,417.050964,6992.402832
0.090000,419.197449,6992.402832
0.100000,420.971985,6992.402832
0.110000,422.426453,6992.402832
0.120000,423.673523,6992.402832
0.130000,424.713501,6992.402832
0.140000,425.600037,6992.402832
0.150000,426.336060,6992.402832
0.160000,427.001251,6992.402832
0.170000,427.545898,6992.402832
0.180000,428.029785,6992.402832
0.190000,428.426758,6992.402832
0.200000,428.803314,6992.402832
0.210000,429.093353,6992.402832
0.220000,429.355499,6992.402832
0.230000,429.572235,6992.402832
0.240000,429.744232,6992.402832
0.250000,429.932007,6992.402832
0.260000,430.052155,6992.402832
0.270000,430.175537,6992.402832
0.280000,430.272461,6992.402832
0.290000,430.343628,6992.402832
0.300000,430.452698,6992.402832
0.310000,430.504913,6992.402832
0.320000,430.566071,6992.402832
0.330000,430.613983,6992.402832
0.340000,430.652252,6992.402832
0.350000,430.695190,6992.402832
0.360000,430.746307,6992.402832
0.370000,430.776703,6992.402832
0.380000,430.819641,6992.402832
0.390000,430.857178,6992.402832
0.400000,430.894379,6992.402832
0.410000,430.920135,6992.402832
0.420000,430.928345,6992.402832
0.430000,430.955170,6992.402832
0.440000,430.977356,6992.402832
0.450000,431.022400,6992.402832
0.460000,431.060669,6992.402832
0.470000,431.084625,6992.402832
0.480000,431.135773,6992.402832
0.490000,431.213745,6992.402832
0.500000,431.294556,6992.402832
0.510000,431.329620,6992.402832
0.520000,431.419739,6992.402832
0.530000,431.514862,6992.402832
0.540000,431.581726,6992.402832
0.550000,431.626434,6992.402832
0.560000,431.652557,6992.402832
0.570000,431.666504,6992.402832
0.580000,431.692963,6992.402832
0.590000,431.707977,6992.402832
0.600000,431.748047,6992.402832
0.610000,431.766998,6992.402832
0.620000,431.830994,6992.402832
0.630000,431.882874,6992.402832
0.640000,431.959045,6992.402832
0.650000,432.045929,6992.402832
0.660000,432.132111,6992.402832
0.670000,432.214386,6992.402832
0.680000,432.296265,6992.402832
0.690000,432.366730,6992.402832
0.700000,432.448639,6992.402832
0.710000,432.479370,6992.402832
0.720000,432.515137,6992.402832
0.730000,432.552338,6992.402832
0.740000,432.576660,6992.402832
0.750000,432.634583,6992.402832
0.760000,432.698242,6992.402832
0.770000,432.786926,6992.402832
0.780000,432.827362,6992.402832
0.790000,432.903534,6992.402832
