flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00189_20240513143656,14:36:56,2024-05-13,PFA-00183,PSA-00195,PSF-00189,0.000000,0.000000,0.000000,439.599762,122.610924,0.721085,70.660065

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,283.547058,6992.402832
0.010000,372.805237,6992.402832
0.020000,391.219482,6992.402832
0.030000,409.329071,6992.402832
0.040000,422.755127,6992.402832
0.050000,430.263519,6992.402832
0.060000,434.231750,6992.402832
0.070000,436.391846,6992.402832
0.080000,437.661407,6992.402832
0.090000,438.448914,6992.402832
0.100000,438.960663,6992.402832
0.110000,439.261444,6992.402832
0.120000,439.454193,6992.402832
0.130000,439.547882,6992.402832
0.140000,439.599762,6992.402832
0.150000,439.586884,6992.402832
0.160000,439.543243,6992.402832
0.170000,439.447754,6992.402832
0.180000,439.349762,6992.402832
0.190000,439.247833,6992.402832
0.200000,439.133759,6992.402832
0.210000,439.000000,6992.402832
0.220000,438.850891,6992.402832
0.230000,438.725342,6992.402832
0.240000,438.581573,6992.402832
0.250000,438.460693,6992.402832
0.260000,438.317291,6992.402832
0.270000,438.206085,6992.402832
0.280000,438.061951,6992.402832
0.290000,437.949646,6992.402832
0.300000,437.857391,6992.402832
0.310000,437.717926,6992.402832
0.320000,437.612762,6992.402832
0.330000,437.508698,6992.402832
0.340000,437.420715,6992.402832
0.350000,437.334167,6992.402832
0.360000,437.273376,6992.402832
0.370000,437.225830,6992.402832
0.380000,437.196503,6992.402832
0.390000,437.152161,6992.402832
0.400000,437.148926,6992.402832
0.410000,437.106018,6992.402832
0.420000,437.082764,6992.402832
0.430000,437.084900,6992.402832
0.440000,437.062744,6992.402832
0.450000,437.059174,6992.402832
0.460000,437.054871,6992.402832
0.470000,437.081329,6992.402832
0.480000,437.106384,6992.402832
0.490000,437.146423,6992.402832
0.500000,437.200775,6992.402832
0.510000,437.214722,6992.402832
0.520000,437.266937,6992.402832
0.530000,437.322388,6992.402832
0.540000,437.360291,6992.402832
0.550000,437.420013,6992.402832
0.560000,437.479370,6992.402832
0.570000,437.542664,6992.402832
0.580000,437.617767,6992.402832
0.590000,437.703247,6992.402832
0.600000,437.773712,6992.402832
0.610000,437.826996,6992.402832
0.620000,437.899933,6992.402832
0.630000,437.994019,6992.402832
0.640000,438.071960,6992.402832
0.650000,438.187134,6992.402832
0.660000,438.276520,6992.402832
0.670000,438.375580,6992.402832
0.680000,438.490387,6992.402832
0.690000,438.584076,6992.402832
0.700000,438.684235,6992.402832
0.710000,438.766846,6992.402832
0.720000,438.889862,6992.402832
0.730000,438.964233,6992.402832
0.740000,439.044342,6992.402832
0.750000,439.141632,6992.402832
0.760000,439.244263,6992.402832
0.770000,439.337250,6992.402832
0.780000,439.406281,6992.402832
0.790000,439.508209,6992.402832
