flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00189_20240513145035,14:50:35,2024-05-13,PFA-00183,PSA-00195,PSF-00189,0.000000,0.000000,0.000000,412.685394,91.788773,0.777582,73.152336

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,202.226761,6992.402832
0.010000,298.626434,6992.402832
0.020000,340.327972,6992.402832
0.030000,365.308990,6992.402832
0.040000,381.286011,6992.402832
0.050000,390.924103,6992.402832
0.060000,396.536346,6992.402832
0.070000,399.896271,6992.402832
0.080000,402.068146,6992.402832
0.090000,403.553009,6992.402832
0.100000,404.663086,6992.402832
0.110000,405.481689,6992.402832
0.120000,406.139008,6992.402832
0.130000,406.675110,6992.402832
0.140000,407.114258,6992.402832
0.150000,407.471527,6992.402832
0.160000,407.770142,6992.402832
0.170000,408.012268,6992.402832
0.180000,408.235443,6992.402832
0.190000,408.411377,6992.402832
0.200000,408.569458,6992.402832
0.210000,408.699646,6992.402832
0.220000,408.783661,6992.402832
0.230000,408.868439,6992.402832
0.240000,408.948914,6992.402832
0.250000,408.985382,6992.402832
0.260000,409.037231,6992.402832
0.270000,409.076935,6992.402832
0.280000,409.094818,6992.402832
0.290000,409.113403,6992.402832
0.300000,409.155243,6992.402832
0.310000,409.158112,6992.402832
0.320000,409.172424,6992.402832
0.330000,409.175262,6992.402832
0.340000,409.195312,6992.402832
0.350000,409.191010,6992.402832
0.360000,409.207458,6992.402832
0.370000,409.224640,6992.402832
0.380000,409.236420,6992.402832
0.390000,409.237854,6992.402832
0.400000,409.283997,6992.402832
0.410000,409.281860,6992.402832
0.420000,409.324036,6992.402832
0.430000,409.382355,6992.402832
0.440000,409.406677,6992.402832
0.450000,409.451019,6992.402832
0.460000,409.502136,6992.402832
0.470000,409.564362,6992.402832
0.480000,409.611938,6992.402832
0.490000,409.658447,6992.402832
0.500000,409.734619,6992.402832
0.510000,409.788971,6992.402832
0.520000,409.850128,6992.402832
0.530000,409.915558,6992.402832
0.540000,409.998535,6992.402832
0.550000,410.071838,6992.402832
0.560000,410.152313,6992.402832
0.570000,410.239227,6992.402832
0.580000,410.341492,6992.402832
0.590000,410.417328,6992.402832
0.600000,410.549988,6992.402832
0.610000,410.622253,6992.402832
0.620000,410.718079,6992.402832
0.630000,410.838593,6992.402832
0.640000,410.930511,6992.402832
0.650000,411.029572,6992.402832
0.660000,411.153320,6992.402832
0.670000,411.247375,6992.402832
0.680000,411.348938,6992.402832
0.690000,411.481628,6992.402832
0.700000,411.616455,6992.402832
0.710000,411.713348,6992.402832
0.720000,411.838898,6992.402832
0.730000,411.949036,6992.402832
0.740000,412.058472,6992.402832
0.750000,412.191162,6992.402832
0.760000,412.321320,6992.402832
0.770000,412.446136,6992.402832
0.780000,412.563446,6992.402832
0.790000,412.685394,6992.402832
