flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00189_20240513144039,14:40:39,2024-05-13,PFA-00183,PSA-00195,PSF-00189,0.000000,0.000000,0.000000,433.023346,87.164642,0.798707,76.670746

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,190.462585,6992.402832
0.010000,292.683350,6992.402832
0.020000,352.958313,6992.402832
0.030000,383.569489,6992.402832
0.040000,397.121063,6992.402832
0.050000,403.701416,6992.402832
0.060000,407.498718,6992.402832
0.070000,410.135498,6992.402832
0.080000,412.178284,6992.402832
0.090000,413.894531,6992.402832
0.100000,415.428040,6992.402832
0.110000,416.739105,6992.402832
0.120000,417.972198,6992.402832
0.130000,419.074402,6992.402832
0.140000,420.098297,6992.402832
0.150000,421.045288,6992.402832
0.160000,421.874298,6992.402832
0.170000,422.641754,6992.402832
0.180000,423.334473,6992.402832
0.190000,423.965332,6992.402832
0.200000,424.555054,6992.402832
0.210000,425.050018,6992.402832
0.220000,425.519958,6992.402832
0.230000,425.930847,6992.402832
0.240000,426.305664,6992.402832
0.250000,426.667206,6992.402832
0.260000,426.983002,6992.402832
0.270000,427.271240,6992.402832
0.280000,427.538757,6992.402832
0.290000,427.782288,6992.402832
0.300000,428.023346,6992.402832
0.310000,428.203217,6992.402832
0.320000,428.376678,6992.402832
0.330000,428.560852,6992.402832
0.340000,428.720703,6992.402832
0.350000,428.869141,6992.402832
0.360000,428.997864,6992.402832
0.370000,429.136292,6992.402832
0.380000,429.268585,6992.402832
0.390000,429.404846,6992.402832
0.400000,429.540039,6992.402832
0.410000,429.650177,6992.402832
0.420000,429.757843,6992.402832
0.430000,429.878357,6992.402832
0.440000,429.962036,6992.402832
0.450000,430.071838,6992.402832
0.460000,430.168030,6992.402832
0.470000,430.255646,6992.402832
0.480000,430.358643,6992.402832
0.490000,430.459137,6992.402832
0.500000,430.532806,6992.402832
0.510000,430.598267,6992.402832
0.520000,430.680145,6992.402832
0.530000,430.753479,6992.402832
0.540000,430.836090,6992.402832
0.550000,430.915131,6992.402832
0.560000,431.011322,6992.402832
0.570000,431.084625,6992.402832
0.580000,431.182617,6992.402832
0.590000,431.279907,6992.402832
0.600000,431.407227,6992.402832
0.610000,431.488739,6992.402832
0.620000,431.594238,6992.402832
0.630000,431.712982,6992.402832
0.640000,431.817047,6992.402832
0.650000,431.905396,6992.402832
0.660000,431.993011,6992.402832
0.670000,432.066315,6992.402832
0.680000,432.128906,6992.402832
0.690000,432.197205,6992.402832
0.700000,432.281982,6992.402832
0.710000,432.343140,6992.402832
0.720000,432.415710,6992.402832
0.730000,432.501556,6992.402832
0.740000,432.561981,6992.402832
0.750000,432.669647,6992.402832
0.760000,432.756195,6992.402832
0.770000,432.864532,6992.402832
0.780000,432.954681,6992.402832
0.790000,433.023346,6992.402832
