flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00189_20240514152055_723,15:20:55,2024-05-14,PFA-00183,PSA-00195,PSF-00189,0.000000,0.000000,0.000000,446.320648,107.613083,0.758888,37.627487

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,235.005859,6992.402832
0.010000,358.850586,6992.402832
0.020000,402.796265,6992.402832
0.030000,417.965057,6992.402832
0.040000,425.970917,6992.402832
0.050000,431.558136,6992.402832
0.060000,435.727356,6992.402832
0.070000,438.791168,6992.402832
0.080000,441.007385,6992.402832
0.090000,442.570557,6992.402832
0.100000,443.733917,6992.402832
0.110000,444.516418,6992.402832
0.120000,445.105438,6992.402832
0.130000,445.505249,6992.402832
0.140000,445.823547,6992.402832
0.150000,446.022400,6992.402832
0.160000,446.156860,6992.402832
0.170000,446.236969,6992.402832
0.180000,446.294556,6992.402832
0.190000,446.283112,6992.402832
0.200000,446.320648,6992.402832
0.210000,446.238403,6992.402832
0.220000,446.195496,6992.402832
0.230000,446.144714,6992.402832
0.240000,446.092834,6992.402832
0.250000,446.013092,6992.402832
0.260000,445.941223,6992.402832
0.270000,445.843567,6992.402832
0.280000,445.784912,6992.402832
0.290000,445.694794,6992.402832
0.300000,445.633301,6992.402832
0.310000,445.528503,6992.402832
0.320000,445.466644,6992.402832
0.330000,445.377960,6992.402832
0.340000,445.284607,6992.402832
0.350000,445.203796,6992.402832
0.360000,445.137634,6992.402832
0.370000,445.069305,6992.402832
0.380000,444.980988,6992.402832
0.390000,444.915527,6992.402832
0.400000,444.901947,6992.402832
0.410000,444.804321,6992.402832
0.420000,444.753876,6992.402832
0.430000,444.717407,6992.402832
0.440000,444.651611,6992.402832
0.450000,444.625854,6992.402832
0.460000,444.568634,6992.402832
0.470000,444.524994,6992.402832
0.480000,444.471008,6992.402832
0.490000,444.458496,6992.402832
0.500000,444.439178,6992.402832
0.510000,444.382660,6992.402832
0.520000,444.352997,6992.402832
0.530000,444.325439,6992.402832
0.540000,444.300049,6992.402832
0.550000,444.285400,6992.402832
0.560000,444.248566,6992.402832
0.570000,444.240326,6992.402832
0.580000,444.198853,6992.402832
0.590000,444.198853,6992.402832
0.600000,444.215302,6992.402832
0.610000,444.182037,6992.402832
0.620000,444.156281,6992.402832
0.630000,444.148407,6992.402832
0.640000,444.138763,6992.402832
0.650000,444.156281,6992.402832
0.660000,444.157013,6992.402832
0.670000,444.159851,6992.402832
0.680000,444.138062,6992.402832
0.690000,444.141266,6992.402832
0.700000,444.144836,6992.402832
0.710000,444.121246,6992.402832
0.720000,444.110870,6992.402832
0.730000,444.123749,6992.402832
0.740000,444.120880,6992.402832
0.750000,444.120880,6992.402832
0.760000,444.122681,6992.402832
0.770000,444.118744,6992.402832
0.780000,444.137329,6992.402832
0.790000,444.123749,6992.402832
