flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00189_20240514145836_724,14:58:36,2024-05-14,PFA-00183,PSA-00195,PSF-00189,0.000000,0.000000,0.000000,440.094360,108.081940,0.754412,48.292187

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,243.969437,6992.402832
0.010000,367.553833,6992.402832
0.020000,392.915375,6992.402832
0.030000,403.612366,6992.402832
0.040000,412.687195,6992.402832
0.050000,420.804993,6992.402832
0.060000,427.279816,6992.402832
0.070000,431.863892,6992.402832
0.080000,434.913757,6992.402832
0.090000,436.851379,6992.402832
0.100000,438.097351,6992.402832
0.110000,438.859833,6992.402832
0.120000,439.370514,6992.402832
0.130000,439.704529,6992.402832
0.140000,439.900879,6992.402832
0.150000,440.032471,6992.402832
0.160000,440.089691,6992.402832
0.170000,440.094360,6992.402832
0.180000,440.063965,6992.402832
0.190000,440.009949,6992.402832
0.200000,439.951294,6992.402832
0.210000,439.862244,6992.402832
0.220000,439.752808,6992.402832
0.230000,439.647675,6992.402832
0.240000,439.547546,6992.402832
0.250000,439.427032,6992.402832
0.260000,439.304718,6992.402832
0.270000,439.181671,6992.402832
0.280000,439.057587,6992.402832
0.290000,438.956726,6992.402832
0.300000,438.859467,6992.402832
0.310000,438.704620,6992.402832
0.320000,438.593384,6992.402832
0.330000,438.467865,6992.402832
0.340000,438.359863,6992.402832
0.350000,438.246857,6992.402832
0.360000,438.176392,6992.402832
0.370000,438.071594,6992.402832
0.380000,437.959656,6992.402832
0.390000,437.880981,6992.402832
0.400000,437.798737,6992.402832
0.410000,437.669647,6992.402832
0.420000,437.578430,6992.402832
0.430000,437.496552,6992.402832
0.440000,437.417511,6992.402832
0.450000,437.319885,6992.402832
0.460000,437.245850,6992.402832
0.470000,437.167877,6992.402832
0.480000,437.088837,6992.402832
0.490000,436.996948,6992.402832
0.500000,436.958679,6992.402832
0.510000,436.852448,6992.402832
0.520000,436.778778,6992.402832
0.530000,436.702972,6992.402832
0.540000,436.632507,6992.402832
0.550000,436.566010,6992.402832
0.560000,436.496613,6992.402832
0.570000,436.434021,6992.402832
0.580000,436.345337,6992.402832
0.590000,436.266663,6992.402832
0.600000,436.229462,6992.402832
0.610000,436.130035,6992.402832
0.620000,436.060303,6992.402832
0.630000,436.008087,6992.402832
0.640000,435.935150,6992.402832
0.650000,435.878998,6992.402832
0.660000,435.812103,6992.402832
0.670000,435.722351,6992.402832
0.680000,435.685150,6992.402832
0.690000,435.596100,6992.402832
0.700000,435.559998,6992.402832
0.710000,435.461639,6992.402832
0.720000,435.401550,6992.402832
0.730000,435.349701,6992.402832
0.740000,435.293915,6992.402832
0.750000,435.234894,6992.402832
0.760000,435.182678,6992.402832
0.770000,435.123688,6992.402832
0.780000,435.074677,6992.402832
0.790000,434.995300,6992.402832
