flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00189_20240514152858_33a,15:28:58,2024-05-14,PFA-00183,PSA-00195,PSF-00189,0.000000,0.000000,0.000000,434.485321,108.325836,0.750680,44.549297

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,242.179871,6992.402832
0.010000,363.149292,6992.402832
0.020000,394.648438,6992.402832
0.030000,406.728394,6992.402832
0.040000,414.792542,6992.402832
0.050000,420.978058,6992.402832
0.060000,425.555359,6992.402832
0.070000,428.765778,6992.402832
0.080000,430.940521,6992.402832
0.090000,432.375305,6992.402832
0.100000,433.312286,6992.402832
0.110000,433.843719,6992.402832
0.120000,434.198486,6992.402832
0.130000,434.392334,6992.402832
0.140000,434.485321,6992.402832
0.150000,434.465302,6992.402832
0.160000,434.415924,6992.402832
0.170000,434.307587,6992.402832
0.180000,434.164520,6992.402832
0.190000,434.021118,6992.402832
0.200000,433.879852,6992.402832
0.210000,433.655609,6992.402832
0.220000,433.462158,6992.402832
0.230000,433.244690,6992.402832
0.240000,433.014740,6992.402832
0.250000,432.816620,6992.402832
0.260000,432.619934,6992.402832
0.270000,432.432190,6992.402832
0.280000,432.263733,6992.402832
0.290000,432.080994,6992.402832
0.300000,431.906464,6992.402832
0.310000,431.694733,6992.402832
0.320000,431.516663,6992.402832
0.330000,431.326385,6992.402832
0.340000,431.155090,6992.402832
0.350000,430.981995,6992.402832
0.360000,430.812469,6992.402832
0.370000,430.678375,6992.402832
0.380000,430.519928,6992.402832
0.390000,430.418732,6992.402832
0.400000,430.330383,6992.402832
0.410000,430.195557,6992.402832
0.420000,430.107941,6992.402832
0.430000,430.019623,6992.402832
0.440000,429.925568,6992.402832
0.450000,429.830780,6992.402832
0.460000,429.738892,6992.402832
0.470000,429.675934,6992.402832
0.480000,429.614777,6992.402832
0.490000,429.537903,6992.402832
0.500000,429.460632,6992.402832
0.510000,429.374817,6992.402832
0.520000,429.316864,6992.402832
0.530000,429.243195,6992.402832
0.540000,429.159515,6992.402832
0.550000,429.100159,6992.402832
0.560000,429.070129,6992.402832
0.570000,429.003967,6992.402832
0.580000,428.956390,6992.402832
0.590000,428.894165,6992.402832
0.600000,428.873047,6992.402832
0.610000,428.766846,6992.402832
0.620000,428.736450,6992.402832
0.630000,428.676361,6992.402832
0.640000,428.629517,6992.402832
0.650000,428.570160,6992.402832
0.660000,428.509003,6992.402832
0.670000,428.493988,6992.402832
0.680000,428.438538,6992.402832
0.690000,428.404205,6992.402832
0.700000,428.358429,6992.402832
0.710000,428.305145,6992.402832
0.720000,428.240784,6992.402832
0.730000,428.185333,6992.402832
0.740000,428.142059,6992.402832
0.750000,428.090210,6992.402832
0.760000,428.060547,6992.402832
0.770000,428.009033,6992.402832
0.780000,427.950012,6992.402832
0.790000,427.895294,6992.402832
