flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00189_20240514153148_368,15:31:48,2024-05-14,PFA-00183,PSA-00195,PSF-00189,0.000000,0.000000,0.000000,450.723053,114.798904,0.745301,46.233532

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,258.379700,6992.402832
0.010000,377.931824,6992.402832
0.020000,416.841034,6992.402832
0.030000,427.556274,6992.402832
0.040000,432.460083,6992.402832
0.050000,436.484100,6992.402832
0.060000,440.037476,6992.402832
0.070000,442.888153,6992.402832
0.080000,445.038208,6992.402832
0.090000,446.550262,6992.402832
0.100000,447.631714,6992.402832
0.110000,448.360931,6992.402832
0.120000,448.903442,6992.402832
0.130000,449.318634,6992.402832
0.140000,449.657684,6992.402832
0.150000,449.931976,6992.402832
0.160000,450.164795,6992.402832
0.170000,450.371490,6992.402832
0.180000,450.520630,6992.402832
0.190000,450.625061,6992.402832
0.200000,450.723053,6992.402832
0.210000,450.720184,6992.402832
0.220000,450.712677,6992.402832
0.230000,450.655090,6992.402832
0.240000,450.578217,6992.402832
0.250000,450.489868,6992.402832
0.260000,450.383301,6992.402832
0.270000,450.258484,6992.402832
0.280000,450.139404,6992.402832
0.290000,449.993500,6992.402832
0.300000,449.891937,6992.402832
0.310000,449.719910,6992.402832
0.320000,449.606171,6992.402832
0.330000,449.473145,6992.402832
0.340000,449.252838,6992.402832
0.350000,449.238892,6992.402832
0.360000,449.021088,6992.402832
0.370000,448.899506,6992.402832
0.380000,448.715332,6992.402832
0.390000,448.582642,6992.402832
0.400000,448.466064,6992.402832
0.410000,448.294037,6992.402832
0.420000,448.146332,6992.402832
0.430000,447.970734,6992.402832
0.440000,447.776550,6992.402832
0.450000,447.555542,6992.402832
0.460000,447.345978,6992.402832
0.470000,447.148926,6992.402832
0.480000,446.952209,6992.402832
0.490000,446.782715,6992.402832
0.500000,446.643585,6992.402832
0.510000,446.477661,6992.402832
0.520000,446.324585,6992.402832
0.530000,446.211578,6992.402832
0.540000,446.108215,6992.402832
0.550000,445.959808,6992.402832
0.560000,445.619354,6992.402832
0.570000,445.488464,6992.402832
0.580000,445.529938,6992.402832
0.590000,445.344696,6992.402832
0.600000,445.161224,6992.402832
0.610000,444.938049,6992.402832
0.620000,444.808594,6992.402832
0.630000,444.654114,6992.402832
0.640000,444.466339,6992.402832
0.650000,444.247131,6992.402832
0.660000,444.074738,6992.402832
0.670000,443.929901,6992.402832
0.680000,443.816193,6992.402832
0.690000,443.736420,6992.402832
0.700000,443.658813,6992.402832
0.710000,443.548676,6992.402832
0.720000,443.438873,6992.402832
0.730000,443.326233,6992.402832
0.740000,443.204285,6992.402832
0.750000,443.072662,6992.402832
0.760000,442.983643,6992.402832
0.770000,442.913879,6992.402832
0.780000,442.817688,6992.402832
0.790000,442.724701,6992.402832
