flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00189_20240514151029_073,15:10:29,2024-05-14,PFA-00183,PSA-00195,PSF-00189,0.000000,0.000000,0.000000,430.091492,107.217552,0.750710,52.485310

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,230.675690,6992.402832
0.010000,336.638702,6992.402832
0.020000,382.020935,6992.402832
0.030000,400.545349,6992.402832
0.040000,409.256805,6992.402832
0.050000,414.588684,6992.402832
0.060000,418.493622,6992.402832
0.070000,421.611786,6992.402832
0.080000,424.178833,6992.402832
0.090000,426.250946,6992.402832
0.100000,427.899231,6992.402832
0.110000,429.067963,6992.402832
0.120000,429.872986,6992.402832
0.130000,430.091492,6992.402832
0.140000,429.885864,6992.402832
0.150000,429.450623,6992.402832
0.160000,428.863403,6992.402832
0.170000,428.342346,6992.402832
0.180000,427.987946,6992.402832
0.190000,427.848450,6992.402832
0.200000,427.953949,6992.402832
0.210000,428.012604,6992.402832
0.220000,427.810913,6992.402832
0.230000,427.418243,6992.402832
0.240000,426.951172,6992.402832
0.250000,426.419739,6992.402832
0.260000,425.980560,6992.402832
0.270000,425.685181,6992.402832
0.280000,425.489197,6992.402832
0.290000,425.478088,6992.402832
0.300000,425.538544,6992.402832
0.310000,425.628296,6992.402832
0.320000,425.720581,6992.402832
0.330000,425.729858,6992.402832
0.340000,425.520660,6992.402832
0.350000,425.143707,6992.402832
0.360000,424.664856,6992.402832
0.370000,424.139496,6992.402832
0.380000,423.667084,6992.402832
0.390000,423.351990,6992.402832
0.400000,423.228973,6992.402832
0.410000,423.217896,6992.402832
0.420000,423.348419,6992.402832
0.430000,423.616638,6992.402832
0.440000,423.796173,6992.402832
0.450000,423.824799,6992.402832
0.460000,423.691040,6992.402832
0.470000,423.416748,6992.402832
0.480000,423.005829,6992.402832
0.490000,422.514435,6992.402832
0.500000,422.094940,6992.402832
0.510000,421.596405,6992.402832
0.520000,421.178345,6992.402832
0.530000,420.859344,6992.402832
0.540000,420.512085,6992.402832
0.550000,420.149445,6992.402832
0.560000,419.775360,6992.402832
0.570000,419.404510,6992.402832
0.580000,419.086945,6992.402832
0.590000,418.811188,6992.402832
0.600000,418.596985,6992.402832
0.610000,418.257599,6992.402832
0.620000,418.033722,6992.402832
0.630000,417.888153,6992.402832
0.640000,417.552338,6992.402832
0.650000,416.892181,6992.402832
0.660000,416.221252,6992.402832
0.670000,415.662659,6992.402832
0.680000,415.237427,6992.402832
0.690000,414.958130,6992.402832
0.700000,414.839020,6992.402832
0.710000,414.429535,6992.402832
0.720000,414.030426,6992.402832
0.730000,413.752197,6992.402832
0.740000,413.725006,6992.402832
0.750000,413.834808,6992.402832
0.760000,414.030426,6992.402832
0.770000,414.219269,6992.402832
0.780000,414.159180,6992.402832
0.790000,413.749329,6992.402832
