flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00189_20240514154724_046,15:47:24,2024-05-14,PFA-00183,PSA-00195,PSF-00189,0.000000,0.000000,0.000000,404.581177,107.882378,0.733348,52.548351

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,239.019516,6992.402832
0.010000,343.004822,6992.402832
0.020000,367.651825,6992.402832
0.030000,376.934418,6992.402832
0.040000,384.149200,6992.402832
0.050000,390.594727,6992.402832
0.060000,395.769958,6992.402832
0.070000,399.451019,6992.402832
0.080000,401.845703,6992.402832
0.090000,403.246887,6992.402832
0.100000,404.081940,6992.402832
0.110000,404.434570,6992.402832
0.120000,404.581177,6992.402832
0.130000,404.567963,6992.402832
0.140000,404.453888,6992.402832
0.150000,404.263977,6992.402832
0.160000,404.055847,6992.402832
0.170000,403.793701,6992.402832
0.180000,403.532257,6992.402832
0.190000,403.253326,6992.402832
0.200000,402.995117,6992.402832
0.210000,402.679321,6992.402832
0.220000,402.401093,6992.402832
0.230000,402.120361,6992.402832
0.240000,401.863922,6992.402832
0.250000,401.605713,6992.402832
0.260000,401.360748,6992.402832
0.270000,401.146881,6992.402832
0.280000,400.893677,6992.402832
0.290000,400.689117,6992.402832
0.300000,400.510315,6992.402832
0.310000,400.313965,6992.402832
0.320000,400.113708,6992.402832
0.330000,399.948120,6992.402832
0.340000,399.779327,6992.402832
0.350000,399.622681,6992.402832
0.360000,399.476044,6992.402832
0.370000,399.346222,6992.402832
0.380000,399.220703,6992.402832
0.390000,399.124847,6992.402832
0.400000,399.051544,6992.402832
0.410000,398.952484,6992.402832
0.420000,398.890961,6992.402832
0.430000,398.796906,6992.402832
0.440000,398.723969,6992.402832
0.450000,398.670319,6992.402832
0.460000,398.626343,6992.402832
0.470000,398.571960,6992.402832
0.480000,398.544067,6992.402832
0.490000,398.505096,6992.402832
0.500000,398.497223,6992.402832
0.510000,398.445740,6992.402832
0.520000,398.424622,6992.402832
0.530000,398.408173,6992.402832
0.540000,398.385651,6992.402832
0.550000,398.370972,6992.402832
0.560000,398.380280,6992.402832
0.570000,398.371338,6992.402832
0.580000,398.379211,6992.402832
0.590000,398.370636,6992.402832
0.600000,398.404968,6992.402832
0.610000,398.405304,6992.402832
0.620000,398.410675,6992.402832
0.630000,398.422485,6992.402832
0.640000,398.446442,6992.402832
0.650000,398.457886,6992.402832
0.660000,398.483643,6992.402832
0.670000,398.503662,6992.402832
0.680000,398.516541,6992.402832
0.690000,398.550507,6992.402832
0.700000,398.575897,6992.402832
0.710000,398.593781,6992.402832
0.720000,398.594147,6992.402832
0.730000,398.611298,6992.402832
0.740000,398.617035,6992.402832
0.750000,398.608795,6992.402832
0.760000,398.623810,6992.402832
0.770000,398.628845,6992.402832
0.780000,398.650299,6992.402832
0.790000,398.649231,6992.402832
