flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00189_20240514144101_ac0,14:41:01,2024-05-14,PFA-00183,PSA-00195,PSF-00189,0.000000,0.000000,0.000000,420.620789,109.891891,0.738739,58.108376

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,231.111649,6992.402832
0.010000,336.660858,6992.402832
0.020000,376.091125,6992.402832
0.030000,392.367126,6992.402832
0.040000,400.867584,6992.402832
0.050000,406.611084,6992.402832
0.060000,410.920868,6992.402832
0.070000,414.078705,6992.402832
0.080000,416.337860,6992.402832
0.090000,417.838440,6992.402832
0.100000,418.878082,6992.402832
0.110000,419.520020,6992.402832
0.120000,419.984222,6992.402832
0.130000,420.256744,6992.402832
0.140000,420.436249,6992.402832
0.150000,420.552124,6992.402832
0.160000,420.615784,6992.402832
0.170000,420.620789,6992.402832
0.180000,420.605408,6992.402832
0.190000,420.573578,6992.402832
0.200000,420.552490,6992.402832
0.210000,420.475616,6992.402832
0.220000,420.411224,6992.402832
0.230000,420.347229,6992.402832
0.240000,420.290710,6992.402832
0.250000,420.219543,6992.402832
0.260000,420.166260,6992.402832
0.270000,420.132996,6992.402832
0.280000,420.056458,6992.402832
0.290000,419.998169,6992.402832
0.300000,419.935242,6992.402832
0.310000,419.821869,6992.402832
0.320000,419.741760,6992.402832
0.330000,419.662720,6992.402832
0.340000,419.583679,6992.402832
0.350000,419.498932,6992.402832
0.360000,419.440613,6992.402832
0.370000,419.371246,6992.402832
0.380000,419.320099,6992.402832
0.390000,419.263245,6992.402832
0.400000,419.219971,6992.402832
0.410000,419.133423,6992.402832
0.420000,419.079071,6992.402832
0.430000,419.019714,6992.402832
0.440000,418.956757,6992.402832
0.450000,418.902039,6992.402832
0.460000,418.858063,6992.402832
0.470000,418.818726,6992.402832
0.480000,418.785797,6992.402832
0.490000,418.760773,6992.402832
0.500000,418.749329,6992.402832
0.510000,418.676392,6992.402832
0.520000,418.630951,6992.402832
0.530000,418.601624,6992.402832
0.540000,418.550842,6992.402832
0.550000,418.525085,6992.402832
0.560000,418.490051,6992.402832
0.570000,418.482910,6992.402832
0.580000,418.480042,6992.402832
0.590000,418.476471,6992.402832
0.600000,418.488983,6992.402832
0.610000,418.467529,6992.402832
0.620000,418.448914,6992.402832
0.630000,418.428894,6992.402832
0.640000,418.417816,6992.402832
0.650000,418.392059,6992.402832
0.660000,418.395630,6992.402832
0.670000,418.393494,6992.402832
0.680000,418.420319,6992.402832
0.690000,418.438568,6992.402832
0.700000,418.471100,6992.402832
0.710000,418.471100,6992.402832
0.720000,418.486115,6992.402832
0.730000,418.508636,6992.402832
0.740000,418.530457,6992.402832
0.750000,418.563354,6992.402832
0.760000,418.570160,6992.402832
0.770000,418.587677,6992.402832
0.780000,418.589111,6992.402832
0.790000,418.612366,6992.402832
