flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00189_20240514144515_182,14:45:15,2024-05-14,PFA-00183,PSA-00195,PSF-00189,0.000000,0.000000,0.000000,444.301117,122.919556,0.723342,51.433620

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,256.773224,6992.402832
0.010000,355.162750,6992.402832
0.020000,398.006561,6992.402832
0.030000,417.197937,6992.402832
0.040000,426.012390,6992.402832
0.050000,430.927643,6992.402832
0.060000,434.128052,6992.402832
0.070000,436.391846,6992.402832
0.080000,438.046936,6992.402832
0.090000,439.219940,6992.402832
0.100000,440.100433,6992.402832
0.110000,440.696228,6992.402832
0.120000,441.158997,6992.402832
0.130000,441.490875,6992.402832
0.140000,441.744812,6992.402832
0.150000,441.946869,6992.402832
0.160000,442.115295,6992.402832
0.170000,442.241913,6992.402832
0.180000,442.334167,6992.402832
0.190000,442.409271,6992.402832
0.200000,442.516937,6992.402832
0.210000,442.522278,6992.402832
0.220000,442.583069,6992.402832
0.230000,442.670715,6992.402832
0.240000,442.739380,6992.402832
0.250000,442.817688,6992.402832
0.260000,442.923187,6992.402832
0.270000,443.018311,6992.402832
0.280000,443.098419,6992.402832
0.290000,443.119171,6992.402832
0.300000,443.091644,6992.402832
0.310000,442.976471,6992.402832
0.320000,442.910309,6992.402832
0.330000,442.943573,6992.402832
0.340000,442.977905,6992.402832
0.350000,442.998993,6992.402832
0.360000,443.016174,6992.402832
0.370000,443.003662,6992.402832
0.380000,442.982544,6992.402832
0.390000,442.942871,6992.402832
0.400000,442.936066,6992.402832
0.410000,442.917480,6992.402832
0.420000,442.973267,6992.402832
0.430000,443.065887,6992.402832
0.440000,443.165649,6992.402832
0.450000,443.270813,6992.402832
0.460000,443.355927,6992.402832
0.470000,443.438171,6992.402832
0.480000,443.471069,6992.402832
0.490000,443.496826,6992.402832
0.500000,443.526520,6992.402832
0.510000,443.517914,6992.402832
0.520000,443.574066,6992.402832
0.530000,443.627014,6992.402832
0.540000,443.707825,6992.402832
0.550000,443.777191,6992.402832
0.560000,443.830139,6992.402832
0.570000,443.821198,6992.402832
0.580000,443.794373,6992.402832
0.590000,443.790070,6992.402832
0.600000,443.829407,6992.402832
0.610000,443.850525,6992.402832
0.620000,443.891998,6992.402832
0.630000,443.976044,6992.402832
0.640000,444.058655,6992.402832
0.650000,444.146271,6992.402832
0.660000,444.177032,6992.402832
0.670000,444.203491,6992.402832
0.680000,444.183472,6992.402832
0.690000,444.169159,6992.402832
0.700000,444.145203,6992.402832
0.710000,444.125519,6992.402832
0.720000,444.131256,6992.402832
0.730000,444.164886,6992.402832
0.740000,444.195984,6992.402832
0.750000,444.226746,6992.402832
0.760000,444.282532,6992.402832
0.770000,444.272888,6992.402832
0.780000,444.296478,6992.402832
0.790000,444.301117,6992.402832
