LDMC_trans,LMA_trans,CHL_trans,grt_trans,Model,AIC,R2,Singular_fit
sq,inv_sqrt,identity,sq,Random Slope + Intercept,-862.0203553903984,0.7826888457164257,TRUE
sq,inv_sqrt,identity,cub,Random Intercept,-1277.851237950216,0.5339692966914747,FALSE
sq,inv_sqrt,identity,cub,Random Slope,-1291.3007076412366,0.49978930966810187,TRUE
sq,inv_sqrt,identity,cub,Random Slope + Intercept,-1296.5681821168384,0.802524919532202,TRUE
cub,inv_sqrt,identity,identity,Random Intercept,-426.89221018702017,0.7913200684365829,FALSE
cub,inv_sqrt,identity,identity,Random Slope,-432.95321271577177,0.9929841821134237,TRUE
cub,inv_sqrt,identity,identity,Random Slope + Intercept,-428.39604878715994,0.9697827665393022,TRUE
cub,inv_sqrt,identity,log,Random Intercept,262.3743224131107,0.7986907512087329,FALSE
cub,inv_sqrt,identity,log,Random Slope,239.01286815055164,0.8748273320279583,TRUE
cub,inv_sqrt,identity,log,Random Slope + Intercept,248.03746416131634,0.9906590152824025,TRUE
cub,inv_sqrt,identity,sqrt,Random Intercept,-243.98906312170135,0.820297468876148,FALSE
cub,inv_sqrt,identity,sqrt,Random Slope,-238.55499589922846,0.9999955020754968,FALSE
cub,inv_sqrt,identity,sqrt,Random Slope + Intercept,-247.49011576311398,0.988093294271715,TRUE
cub,inv_sqrt,identity,inv,Random Intercept,1318.3604039558738,0.49436735599886805,FALSE
cub,inv_sqrt,identity,inv,Random Slope,1316.5660900700732,0.9992182716582163,TRUE
cub,inv_sqrt,identity,inv,Random Slope + Intercept,1318.8693545789229,0.9936096071735078,TRUE
cub,inv_sqrt,identity,inv_sqrt,Random Intercept,618.0070897806842,0.6795862599788086,FALSE
cub,inv_sqrt,identity,inv_sqrt,Random Slope,603.0476389559955,0.9989443851295309,TRUE
cub,inv_sqrt,identity,inv_sqrt,Random Slope + Intercept,602.3641160406253,0.7933949180144177,TRUE
cub,inv_sqrt,identity,sq,Random Intercept,-844.6961546716849,0.6596122198131119,FALSE
cub,inv_sqrt,identity,sq,Random Slope,-846.0153610407342,0.999042755584101,TRUE
cub,inv_sqrt,identity,sq,Random Slope + Intercept,-845.0599632689427,0.9665156510811246,TRUE
cub,inv_sqrt,identity,cub,Random Intercept,-1270.128495538984,0.4915892525619761,FALSE
cub,inv_sqrt,identity,cub,Random Slope,-1270.0855693829426,0.9995820188240981,TRUE
cub,inv_sqrt,identity,cub,Random Slope + Intercept,-1277.6899358397486,0.6440944952565539,TRUE
identity,sq,identity,identity,Random Intercept,-434.06630222003594,0.7828860168494433,FALSE
identity,sq,identity,identity,Random Slope,-442.99131054412766,0.7448010576150733,FALSE
identity,sq,identity,identity,Random Slope + Intercept,-450.5679806549927,0.9662141991754067,FALSE
identity,sq,identity,log,Random Intercept,248.1183185656024,0.8004710970376832,FALSE
identity,sq,identity,log,Random Slope,233.60934013770571,0.7638683515632521,TRUE
identity,sq,identity,log,Random Slope + Intercept,239.59702987030698,0.7690949671975578,TRUE
identity,sq,identity,sqrt,Random Intercept,-253.07821019087646,0.8119296913247148,FALSE
identity,sq,identity,sqrt,Random Slope,-263.6176414595238,0.8182094933503972,TRUE
identity,sq,identity,sqrt,Random Slope + Intercept,-262.502054389241,0.9484570957975011,TRUE
identity,sq,identity,inv,Random Intercept,1302.1380754957627,0.54888651573528,FALSE
identity,sq,identity,inv,Random Slope,1291.6751603398618,0.7225445194283232,TRUE
identity,sq,identity,inv,Random Slope + Intercept,1297.3574471557756,0.5899153845111408,TRUE
identity,sq,identity,inv_sqrt,Random Intercept,600.2255429310079,0.7049801564425561,FALSE
identity,sq,identity,inv_sqrt,Random Slope,594.8275273359241,0.7500200781675995,TRUE
identity,sq,identity,inv_sqrt,Random Slope + Intercept,595.0785315894814,0.639971237547713,TRUE
identity,sq,identity,sq,Random Intercept,-850.6262485469863,0.6684219448794047,FALSE
identity,sq,identity,sq,Random Slope,-862.947699491288,0.6321968318411932,TRUE
identity,sq,identity,sq,Random Slope + Intercept,-883.7961850708632,0.9759714078184306,TRUE
identity,sq,identity,cub,Random Intercept,-1273.9893520545834,0.5116666528177192,FALSE
identity,sq,identity,cub,Random Slope,-1290.0768327720343,0.6194997237288212,TRUE
identity,sq,identity,cub,Random Slope + Intercept,-1317.6571478430465,0.9845104065519131,FALSE
log,sq,identity,identity,Random Intercept,-444.54590636601023,0.7975584178700821,FALSE
log,sq,identity,identity,Random Slope,-451.39998804538584,0.768096147726928,TRUE
log,sq,identity,identity,Random Slope + Intercept,-458.41140988660914,0.9704226861787204,TRUE
log,sq,identity,log,Random Intercept,237.88955842334676,0.8031250462976817,FALSE
log,sq,identity,log,Random Slope,227.88409486976218,0.7865106977543587,TRUE
log,sq,identity,log,Random Slope + Intercept,233.41851791232887,0.7898323328016269,TRUE
log,sq,identity,sqrt,Random Intercept,-263.45516882345265,0.8176144543308919,FALSE
log,sq,identity,sqrt,Random Slope,-270.25846936141545,0.7883072630002725,TRUE
log,sq,identity,sqrt,Random Slope + Intercept,-269.28005035292216,0.9483368396543242,TRUE
log,sq,identity,inv,Random Intercept,1291.6900114116238,0.5734189576544171,FALSE
log,sq,identity,inv,Random Slope,1283.9849432797394,0.6194641668727069,TRUE
log,sq,identity,inv,Random Slope + Intercept,1290.1318356913753,0.5486185587938931,TRUE
log,sq,identity,inv_sqrt,Random Intercept,589.8700552509947,0.7135361168878652,FALSE
log,sq,identity,inv_sqrt,Random Slope,578.5187459406902,0.7293779590493107,TRUE
log,sq,identity,inv_sqrt,Random Slope + Intercept,584.8081734566255,0.6616640299256994,TRUE
log,sq,identity,sq,Random Intercept,-860.2627390819667,0.7163791806430183,FALSE
log,sq,identity,sq,Random Slope,-871.2463170976545,0.7105610066715294,TRUE
log,sq,identity,sq,Random Slope + Intercept,-893.3974408933223,0.9821993339938967,TRUE
log,sq,identity,cub,Random Intercept,-1281.9188391396935,0.6020210002412889,FALSE
log,sq,identity,cub,Random Slope,-1296.9125386277294,0.6534279565194335,TRUE
log,sq,identity,cub,Random Slope + Intercept,-1328.507527833515,0.9808173453610489,TRUE
sqrt,sq,identity,identity,Random Intercept,-440.7497471102562,0.7922824534499674,FALSE
sqrt,sq,identity,identity,Random Slope,-449.11809421048616,0.7815466656144084,TRUE
sqrt,sq,identity,identity,Random Slope + Intercept,-456.01739969344,0.9706515632101982,TRUE
sqrt,sq,identity,log,Random Intercept,241.45709729737308,0.804505805510929,FALSE
sqrt,sq,identity,log,Random Slope,228.91090095026092,0.8059789735215582,TRUE
sqrt,sq,identity,log,Random Slope + Intercept,234.85075124292158,0.8050790175724366,TRUE
sqrt,sq,identity,sqrt,Random Intercept,-259.77537461563634,0.816993652822742,FALSE
sqrt,sq,identity,sqrt,Random Slope,-268.446842090098,0.8041465825074219,TRUE
sqrt,sq,identity,sqrt,Random Slope + Intercept,-267.3369431347666,0.9521346556174608,TRUE
sqrt,sq,identity,inv,Random Intercept,1295.4593399017238,0.5658313060518417,FALSE
sqrt,sq,identity,inv,Random Slope,1286.2300653315372,0.6470822213442229,TRUE
sqrt,sq,identity,inv,Random Slope + Intercept,1291.9024438870474,0.5967400360803367,TRUE
sqrt,sq,identity,inv_sqrt,Random Intercept,593.5392219193177,0.7129704392992716,FALSE
sqrt,sq,identity,inv_sqrt,Random Slope,579.7025658279867,0.752815696412743,TRUE
sqrt,sq,identity,inv_sqrt,Random Slope + Intercept,585.5600190758503,0.7629728334736028,TRUE
sqrt,sq,identity,sq,Random Intercept,-856.7658457235262,0.6943990943056711,FALSE
sqrt,sq,identity,sq,Random Slope,-868.9588136296892,0.7196366319856262,TRUE
sqrt,sq,identity,sq,Random Slope + Intercept,-890.2675765524482,0.9821085832476405,TRUE
sqrt,sq,identity,cub,Random Intercept,-1279.1667624245554,0.5568308117923023,FALSE
sqrt,sq,identity,cub,Random Slope,-1295.0026285968593,0.6582611643133032,TRUE
sqrt,sq,identity,cub,Random Slope + Intercept,-1324.6414804613275,0.9843548237572559,TRUE
inv,sq,identity,identity,Random Intercept,-454.40412300153935,0.7961115737472418,FALSE
inv,sq,identity,identity,Random Slope,-458.3579571998608,0.7402271389733981,TRUE
inv,sq,identity,identity,Random Slope + Intercept,-462.74165546565496,0.9054424294641399,TRUE
inv,sq,identity,log,Random Intercept,228.90845418822403,0.7857622711141464,FALSE
inv,sq,identity,log,Random Slope,223.30789199322234,0.743489076266588,TRUE
inv,sq,identity,log,Random Slope + Intercept,227.84972998008203,0.7936913467883494,TRUE
inv,sq,identity,sqrt,Random Intercept,-272.80914104438534,0.8067110911243895,FALSE
inv,sq,identity,sqrt,Random Slope,-276.3497473266609,0.754603766570764,FALSE
inv,sq,identity,sqrt,Random Slope + Intercept,-275.3876108507776,0.8823185896545548,TRUE
inv,sq,identity,inv,Random Intercept,1281.9145097992782,0.5611371153233008,FALSE
inv,sq,identity,inv,Random Slope,1277.3047309057679,0.5575765700683356,TRUE
inv,sq,identity,inv,Random Slope + Intercept,1287.9827719314046,0.578834278227133,TRUE
inv,sq,identity,inv_sqrt,Random Intercept,580.5320767081538,0.6945133507722079,FALSE
inv,sq,identity,inv_sqrt,Random Slope,573.7499443195456,0.6741325566533081,TRUE
inv,sq,identity,inv_sqrt,Random Slope + Intercept,582.6684992741582,0.7196295857670068,FALSE
inv,sq,identity,sq,Random Intercept,-870.1827536559997,0.7433086228172512,FALSE
inv,sq,identity,sq,Random Slope,-878.1338833933179,0.6912045357909457,FALSE
inv,sq,identity,sq,Random Slope + Intercept,-898.241724070274,0.9380407588003377,TRUE
inv,sq,identity,cub,Random Intercept,-1291.0547048772396,0.6684217497363766,FALSE
inv,sq,identity,cub,Random Slope,-1303.130254710322,0.6441846651818854,FALSE
inv,sq,identity,cub,Random Slope + Intercept,-1329.5123860473805,0.9302206323699689,TRUE
inv_sqrt,sq,identity,identity,Random Intercept,-450.9508247857959,0.7986521570943941,FALSE
inv_sqrt,sq,identity,identity,Random Slope,-456.303641040685,0.7540478748326235,TRUE
inv_sqrt,sq,identity,identity,Random Slope + Intercept,-463.43188348756075,0.9689066212994794,TRUE
inv_sqrt,sq,identity,log,Random Intercept,231.8771663499395,0.7965743856049636,FALSE
inv_sqrt,sq,identity,log,Random Slope,224.22082278755022,0.7652454442580421,TRUE
inv_sqrt,sq,identity,log,Random Slope + Intercept,230.09408933804735,0.816309236113085,TRUE
inv_sqrt,sq,identity,sqrt,Random Intercept,-269.63863332515695,0.8139495471474054,FALSE
inv_sqrt,sq,identity,sqrt,Random Slope,-274.7060051630019,0.7714165594499619,FALSE
inv_sqrt,sq,identity,sqrt,Random Slope + Intercept,-273.3034262184231,0.8980165402023726,TRUE
inv_sqrt,sq,identity,inv,Random Intercept,1285.3251477676793,0.571351728703088,FALSE
inv_sqrt,sq,identity,inv,Random Slope,1279.1980861468412,0.589097161332419,FALSE
inv_sqrt,sq,identity,inv,Random Slope + Intercept,1286.7669503607508,0.44828916763199195,TRUE
inv_sqrt,sq,identity,inv_sqrt,Random Intercept,583.6958312297451,0.7069446718622655,FALSE
inv_sqrt,sq,identity,inv_sqrt,Random Slope,574.7400396211642,0.7020037862393333,FALSE
inv_sqrt,sq,identity,inv_sqrt,Random Slope + Intercept,580.8187732261398,0.6289002736062655,TRUE
inv_sqrt,sq,identity,sq,Random Intercept,-866.6056643115664,0.7327352623409962,FALSE
inv_sqrt,sq,identity,sq,Random Slope,-876.1344221280943,0.7008010233675698,TRUE
inv_sqrt,sq,identity,sq,Random Slope + Intercept,-898.4226477635544,0.9665526193525124,TRUE
inv_sqrt,sq,identity,cub,Random Intercept,-1287.758758760234,0.6401176556347007,FALSE
inv_sqrt,sq,identity,cub,Random Slope,-1301.4546325835315,0.6484762846410125,FALSE
inv_sqrt,sq,identity,cub,Random Slope + Intercept,-1335.0415332719328,0.9811583969273413,TRUE
sq,sq,identity,identity,Random Intercept,-422.0020508317124,0.7552849396781257,FALSE
sq,sq,identity,identity,Random Slope,-433.58100527805135,0.8671182681669003,TRUE
sq,sq,identity,identity,Random Slope + Intercept,-440.18880135995164,0.9571358255033021,TRUE
sq,sq,identity,log,Random Intercept,260.70357429136885,0.7786606501760088,FALSE
sq,sq,identity,log,Random Slope,241.72319244262084,0.9058782792740918,TRUE
sq,sq,identity,log,Random Slope + Intercept,247.93988918808736,0.9748940901130536,TRUE
sq,sq,identity,sqrt,Random Intercept,-240.63447199634143,0.790847751924357,FALSE
sq,sq,identity,sqrt,Random Slope,-254.1632370671873,0.8561198367344762,TRUE
sq,sq,identity,sqrt,Random Slope + Intercept,-252.18237317078734,0.987864249529086,TRUE
sq,sq,identity,inv,Random Intercept,1314.2731918977163,0.49776828132167245,FALSE
sq,sq,identity,inv,Random Slope,1302.0782189281697,0.724689450464125,TRUE
sq,sq,identity,inv,Random Slope + Intercept,1312.211217096095,0.7549409718637972,TRUE
sq,sq,identity,inv_sqrt,Random Intercept,612.6502495167575,0.6714148204796385,FALSE
sq,sq,identity,inv_sqrt,Random Slope,594.4266192327883,0.9392395439655042,TRUE
sq,sq,identity,inv_sqrt,Random Slope + Intercept,598.1561912652545,0.9608231453098648,TRUE
sq,sq,identity,sq,Random Intercept,-840.1851745374578,0.6167097506113225,FALSE
sq,sq,identity,sq,Random Slope,-853.3119109032111,0.7542006746480369,TRUE
sq,sq,identity,sq,Random Slope + Intercept,-870.4238504997594,0.9905493431794004,TRUE
sq,sq,identity,cub,Random Intercept,-1265.8372715318758,0.4550108692614432,FALSE
sq,sq,identity,cub,Random Slope,-1276.7438879949314,0.674782089226064,TRUE
sq,sq,identity,cub,Random Slope + Intercept,-1296.2563850925324,0.9934819280862934,TRUE
cub,sq,identity,identity,Random Intercept,-410.69502513044364,0.7249778891784722,FALSE
cub,sq,identity,identity,Random Slope,-416.77194619072486,0.9918839558442976,TRUE
cub,sq,identity,identity,Random Slope + Intercept,-413.6914370292989,0.9983040086291995,TRUE
cub,sq,identity,log,Random Intercept,272.93933658257845,0.7470962280859772,FALSE
cub,sq,identity,log,Random Slope,258.0475744603332,0.9972851893705855,TRUE
cub,sq,identity,log,Random Slope + Intercept,259.8659490633347,0.9925492087814651,TRUE
cub,sq,identity,sqrt,Random Intercept,-228.6981328289378,0.7627225182333633,FALSE
cub,sq,identity,sqrt,Random Slope,-236.75473975103668,0.9956695759408651,TRUE
cub,sq,identity,sqrt,Random Slope + Intercept,-231.3052800075382,0.9992264478522264,TRUE
cub,sq,identity,inv,Random Intercept,1325.7532473677425,0.44783080022170907,FALSE
cub,sq,identity,inv,Random Slope,1328.5829348358493,0.9997009986864311,TRUE
cub,sq,identity,inv,Random Slope + Intercept,1328.7250324625206,0.9899587285568349,TRUE
cub,sq,identity,inv_sqrt,Random Intercept,624.5787622649232,0.6288082458529223,FALSE
cub,sq,identity,inv_sqrt,Random Slope,613.6343601841853,0.9988310593258515,TRUE
cub,sq,identity,inv_sqrt,Random Slope + Intercept,618.1461211900753,0.9971111084380351,TRUE
cub,sq,identity,sq,Random Intercept,-830.7322639933701,0.5820877990949499,FALSE
cub,sq,identity,sq,Random Slope,-829.6714415682019,0.9998648056710274,TRUE
cub,sq,identity,sq,Random Slope + Intercept,-839.2596809895941,0.9503973575887781,TRUE
cub,sq,identity,cub,Random Intercept,-1258.6241046072385,0.4502089454155584,FALSE
cub,sq,identity,cub,Random Slope,-1264.3020379186348,0.9930279256918374,TRUE
cub,sq,identity,cub,Random Slope + Intercept,-1255.1177029307655,0.9973754139216986,TRUE
identity,cub,identity,identity,Random Intercept,-427.41827783664723,0.7394297279527476,FALSE
identity,cub,identity,identity,Random Slope,-435.8248268403047,0.766475259503698,TRUE
identity,cub,identity,identity,Random Slope + Intercept,-442.9112166716876,0.9647091140604979,FALSE
identity,cub,identity,log,Random Intercept,252.0009239514672,0.7764609563125474,FALSE
identity,cub,identity,log,Random Slope,239.03770761653104,0.7533849010559233,TRUE
identity,cub,identity,log,Random Slope + Intercept,244.58286145542792,0.8624384348876761,TRUE
identity,cub,identity,sqrt,Random Intercept,-247.0956635976005,0.778130123078809,FALSE
identity,cub,identity,sqrt,Random Slope,-256.2273489948601,0.78038387735786,TRUE
identity,cub,identity,sqrt,Random Slope + Intercept,-255.61942514639395,0.9593729927489466,TRUE
identity,cub,identity,inv,Random Intercept,1305.2626071868249,0.530714557396887,FALSE
identity,cub,identity,inv,Random Slope,1296.1499780085003,0.5677570553060903,TRUE
identity,cub,identity,inv,Random Slope + Intercept,1301.5027002438105,0.6134492096293211,TRUE
identity,cub,identity,inv_sqrt,Random Intercept,602.8573154986274,0.6865923822283884,FALSE
identity,cub,identity,inv_sqrt,Random Slope,592.5957709662031,0.6305752580260964,TRUE
identity,cub,identity,inv_sqrt,Random Slope + Intercept,594.2212775902168,0.747074388539726,TRUE
identity,cub,identity,sq,Random Intercept,-844.8229263427817,0.6126550053508669,FALSE
identity,cub,identity,sq,Random Slope,-855.5882575676176,0.6085250672423598,TRUE
identity,cub,identity,sq,Random Slope + Intercept,-877.9968153909748,0.9759285853605644,TRUE
identity,cub,identity,cub,Random Intercept,-1269.296080533233,0.4631991437166129,FALSE
identity,cub,identity,cub,Random Slope,-1282.3661455420477,0.4873437429908516,TRUE
identity,cub,identity,cub,Random Slope + Intercept,-1315.5238505112277,0.9793632359967187,TRUE
log,cub,identity,identity,Random Intercept,-437.4817945447967,0.7540305744108078,FALSE
log,cub,identity,identity,Random Slope,-443.4339958335957,0.737860082973916,TRUE
log,cub,identity,identity,Random Slope + Intercept,-449.74603084161583,0.9352727900032874,TRUE
log,cub,identity,log,Random Intercept,241.93971826155882,0.7781047839433576,FALSE
log,cub,identity,log,Random Slope,233.07753174302076,0.7712861695557861,TRUE
log,cub,identity,log,Random Slope + Intercept,238.33044516929883,0.846831733858844,TRUE
log,cub,identity,sqrt,Random Intercept,-257.1918801290998,0.7830059502233513,FALSE
log,cub,identity,sqrt,Random Slope,-263.14114084793465,0.7640000308600037,TRUE
log,cub,identity,sqrt,Random Slope + Intercept,-263.3942453044689,0.9445721770264199,TRUE
log,cub,identity,inv,Random Intercept,1294.883307398238,0.5531331938089084,FALSE
log,cub,identity,inv,Random Slope,1287.9204514680166,0.6093369674406083,TRUE
log,cub,identity,inv,Random Slope + Intercept,1298.054361220254,0.4698318016416094,TRUE
log,cub,identity,inv_sqrt,Random Intercept,592.5968706131309,0.6939904135715358,FALSE
log,cub,identity,inv_sqrt,Random Slope,582.4068135496824,0.7188165136520713,TRUE
log,cub,identity,inv_sqrt,Random Slope + Intercept,588.018870914381,0.7049240730892009,TRUE
log,cub,identity,sq,Random Intercept,-853.8647890470133,0.660162640862529,FALSE
log,cub,identity,sq,Random Slope,-863.4109595995618,0.6783354691954488,TRUE
log,cub,identity,sq,Random Slope + Intercept,-887.5000833732092,0.9823111856571705,TRUE
log,cub,identity,cub,Random Intercept,-1276.5868047739475,0.5415030560853871,FALSE
log,cub,identity,cub,Random Slope,-1289.9458018347102,0.6174776422302263,FALSE
log,cub,identity,cub,Random Slope + Intercept,-1326.795937970466,0.9888640854479801,TRUE
sqrt,cub,identity,identity,Random Intercept,-433.8675861399946,0.7483726333230234,FALSE
sqrt,cub,identity,identity,Random Slope,-441.08938947855586,0.7525656096203612,TRUE
sqrt,cub,identity,identity,Random Slope + Intercept,-448.42046812848815,0.9621391087926731,TRUE
sqrt,cub,identity,log,Random Intercept,245.4645103761622,0.779673602528466,FALSE
sqrt,cub,identity,log,Random Slope,234.34005670561277,0.7917830813807586,TRUE
sqrt,cub,identity,log,Random Slope + Intercept,239.8385374631899,0.791566140951159,TRUE
sqrt,cub,identity,sqrt,Random Intercept,-253.61030092625714,0.7824864642928004,FALSE
sqrt,cub,identity,sqrt,Random Slope,-261.1658485888721,0.7810987539618378,TRUE
sqrt,cub,identity,sqrt,Random Slope + Intercept,-260.89056847086204,0.9461674202249388,TRUE
sqrt,cub,identity,inv,Random Intercept,1298.6276150187473,0.546055679048784,FALSE
sqrt,cub,identity,inv,Random Slope,1290.2437726533979,0.6379161594754024,TRUE
sqrt,cub,identity,inv,Random Slope + Intercept,1300.92436303354,0.4812485637208546,TRUE
sqrt,cub,identity,inv_sqrt,Random Intercept,596.2398307111179,0.6935545429724458,FALSE
sqrt,cub,identity,inv_sqrt,Random Slope,583.7838770299477,0.7424729285500055,TRUE
sqrt,cub,identity,inv_sqrt,Random Slope + Intercept,590.3588605637209,0.6493228721233233,TRUE
sqrt,cub,identity,sq,Random Intercept,-850.6706794844051,0.6373551378708926,FALSE
sqrt,cub,identity,sq,Random Slope,-861.2207246608893,0.6887845641416092,TRUE
sqrt,cub,identity,sq,Random Slope + Intercept,-884.2691233413527,0.9789911196389451,TRUE
sqrt,cub,identity,cub,Random Intercept,-1274.1741402854584,0.4996888442247262,FALSE
sqrt,cub,identity,cub,Random Slope,-1288.0687278432754,0.6217126820249999,FALSE
sqrt,cub,identity,cub,Random Slope + Intercept,-1323.1249066234195,0.9880002352601349,TRUE
inv,cub,identity,identity,Random Intercept,-447.20034858033284,0.7553861293446295,FALSE
inv,cub,identity,identity,Random Slope,-450.692523963938,0.7087806339865697,FALSE
inv,cub,identity,identity,Random Slope + Intercept,-455.17210243856266,0.9069519990712118,TRUE
inv,cub,identity,log,Random Intercept,232.7974955358098,0.7624560679982568,FALSE
inv,cub,identity,log,Random Slope,227.85658668197533,0.7197545624671999,FALSE
inv,cub,identity,log,Random Slope + Intercept,230.99375105799672,0.8463523806494941,TRUE
inv,cub,identity,sqrt,Random Intercept,-266.6262495526219,0.7737755561083673,FALSE
inv,cub,identity,sqrt,Random Slope,-269.7428873071872,0.7259210945411226,FALSE
inv,cub,identity,sqrt,Random Slope + Intercept,-270.3693846410503,0.8816016704605723,TRUE
inv,cub,identity,inv,Random Intercept,1285.082970607475,0.5431375843255337,FALSE
inv,cub,identity,inv,Random Slope,1280.9828224583262,0.5472741129629793,FALSE
inv,cub,identity,inv,Random Slope + Intercept,1290.9567761739154,0.5999046304861599,TRUE
inv,cub,identity,inv_sqrt,Random Intercept,583.1737838951916,0.677410848778105,FALSE
inv,cub,identity,inv_sqrt,Random Slope,577.1234754527136,0.6643677019764099,TRUE
inv,cub,identity,inv_sqrt,Random Slope + Intercept,584.854118435413,0.7488284771559972,TRUE
inv,cub,identity,sq,Random Intercept,-863.2692817143602,0.6925136348408681,FALSE
inv,cub,identity,sq,Random Slope,-870.2722879317818,0.6563573944739779,FALSE
inv,cub,identity,sq,Random Slope + Intercept,-886.1950251265862,0.9421834430771551,TRUE
inv,cub,identity,cub,Random Intercept,-1285.0535558365389,0.6118996942740589,FALSE
inv,cub,identity,cub,Random Slope,-1296.5411074203753,0.6520476176627249,FALSE
inv,cub,identity,cub,Random Slope + Intercept,-1323.0408377163437,0.9581225766436409,TRUE
inv_sqrt,cub,identity,identity,Random Intercept,-443.77822089651437,0.7562340624478603,FALSE
inv_sqrt,cub,identity,identity,Random Slope,-448.4643530485406,0.7231323617795761,TRUE
inv_sqrt,cub,identity,identity,Random Slope + Intercept,-452.85427523491103,0.9152452577413724,TRUE
inv_sqrt,cub,identity,log,Random Intercept,235.88250657138786,0.7720625233209825,FALSE
inv_sqrt,cub,identity,log,Random Slope,229.10749238419513,0.749704649149369,TRUE
inv_sqrt,cub,identity,log,Random Slope + Intercept,233.4765293384083,0.8604049181845128,TRUE
inv_sqrt,cub,identity,sqrt,Random Intercept,-263.3730867307439,0.7798708372771753,FALSE
inv_sqrt,cub,identity,sqrt,Random Slope,-267.82253577041365,0.7465494444232241,TRUE
inv_sqrt,cub,identity,sqrt,Random Slope + Intercept,-267.9112372036363,0.8946811821049077,TRUE
inv_sqrt,cub,identity,inv,Random Intercept,1288.5182851005923,0.5517125108867834,FALSE
inv_sqrt,cub,identity,inv,Random Slope,1283.0175014299173,0.5784662474012212,FALSE
inv_sqrt,cub,identity,inv,Random Slope + Intercept,1294.421749280186,0.6365157200152598,TRUE
inv_sqrt,cub,identity,inv_sqrt,Random Intercept,586.4005804627079,0.6882013080392168,FALSE
inv_sqrt,cub,identity,inv_sqrt,Random Slope,578.3831288722407,0.6914388520500399,TRUE
inv_sqrt,cub,identity,inv_sqrt,Random Slope + Intercept,587.7916083831196,0.7634612220038988,TRUE
inv_sqrt,cub,identity,sq,Random Intercept,-859.9261606308597,0.6788328023230376,FALSE
inv_sqrt,cub,identity,sq,Random Slope,-868.2594391589097,0.6671595151574716,TRUE
inv_sqrt,cub,identity,sq,Random Slope + Intercept,-885.4785890856494,0.9389033870006598,TRUE
inv_sqrt,cub,identity,cub,Random Intercept,-1282.07965035704,0.5804456844674607,FALSE
inv_sqrt,cub,identity,cub,Random Slope,-1294.6201680503864,0.6303304308976612,FALSE
inv_sqrt,cub,identity,cub,Random Slope + Intercept,-1320.2722756264045,0.9615487727238564,FALSE
sq,cub,identity,identity,Random Intercept,-415.85628281947487,0.7152449561870174,FALSE
sq,cub,identity,identity,Random Slope,-425.9104470169798,0.7906389309689436,TRUE
sq,cub,identity,identity,Random Slope + Intercept,-432.60101567524595,0.9859380761905998,TRUE
sq,cub,identity,log,Random Intercept,264.19915078993967,0.7578248590893182,FALSE
sq,cub,identity,log,Random Slope,247.3342269856517,0.8255661741361637,TRUE
sq,cub,identity,log,Random Slope + Intercept,262.9073997611273,0.998664059709895,TRUE
sq,cub,identity,sqrt,Random Intercept,-235.14316778655427,0.7600530160559105,FALSE
sq,cub,identity,sqrt,Random Slope,-246.88440086101264,0.8227660281530724,TRUE
sq,cub,identity,sqrt,Random Slope + Intercept,-242.44471151036646,0.9943821549224808,TRUE
sq,cub,identity,inv,Random Intercept,1317.2948209227736,0.4846926137483718,FALSE
sq,cub,identity,inv,Random Slope,1306.5853548880516,0.7838635382736007,TRUE
sq,cub,identity,inv,Random Slope + Intercept,1316.9092379501694,0.9706380042585023,TRUE
sq,cub,identity,inv_sqrt,Random Intercept,615.0834442273891,0.6571227287958439,FALSE
sq,cub,identity,inv_sqrt,Random Slope,597.7039793038309,0.8839396568838663,TRUE
sq,cub,identity,inv_sqrt,Random Slope + Intercept,604.0768875012539,0.9517069376898019,TRUE
sq,cub,identity,sq,Random Intercept,-834.8357328355664,0.5696437676901026,FALSE
sq,cub,identity,sq,Random Slope,-846.1664369656204,0.7224597400228732,TRUE
sq,cub,identity,sq,Random Slope + Intercept,-863.9026889700749,0.9981442511927071,TRUE
sq,cub,identity,cub,Random Intercept,-1261.5416470051928,0.43155280745266994,FALSE
sq,cub,identity,cub,Random Slope,-1273.0482981964158,0.8356759000777919,TRUE
sq,cub,identity,cub,Random Slope + Intercept,-1296.6648008449038,0.9952565299171323,TRUE
cub,cub,identity,identity,Random Intercept,-404.95237123560776,0.6905531571204525,FALSE
cub,cub,identity,identity,Random Slope,-407.352485874658,0.9966070959647403,TRUE
cub,cub,identity,identity,Random Slope + Intercept,-409.00938519265463,0.9993791161745277,TRUE
cub,cub,identity,log,Random Intercept,276.05193873157583,0.7306353632579236,FALSE
cub,cub,identity,log,Random Slope,269.8483783098156,0.9998914619711808,TRUE
cub,cub,identity,log,Random Slope + Intercept,274.25742240179125,0.9987756462479651,TRUE
cub,cub,identity,sqrt,Random Intercept,-223.66800037558892,0.7363201899096687,FALSE
cub,cub,identity,sqrt,Random Slope,-231.20843305261195,0.9921373007560613,TRUE
cub,cub,identity,sqrt,Random Slope + Intercept,-228.04908257431816,0.9985628756213076,TRUE
cub,cub,identity,inv,Random Intercept,1328.694665488307,0.43946073903506316,FALSE
cub,cub,identity,inv,Random Slope,1328.257684031004,0.997634142950061,TRUE
cub,cub,identity,inv,Random Slope + Intercept,1348.8507603318258,0.9997131786278121,TRUE
cub,cub,identity,inv_sqrt,Random Intercept,626.8313597588789,0.6195887269992887,FALSE
cub,cub,identity,inv_sqrt,Random Slope,622.5768339703591,0.9998880158547417,TRUE
