LDMC_trans,LMA_trans,CHL_trans,grt_trans,Model,AIC,R2,Singular_fit
log,cub,log,sq,Random Intercept,-859.9377267760169,0.6287867582004176,FALSE
inv_sqrt,cub,just,sq,Random Intercept,-859.9261606308597,0.6788328023230376,FALSE
inv,sq,sq,sq,Random Intercept,-859.4584234087719,0.7434040861485146,FALSE
log,cub,inv,sq,Random Intercept,-859.3950192976492,0.5488417880960402,FALSE
log,cub,sqrt,sq,Random Intercept,-858.9751796139807,0.6502974968886611,FALSE
sq,sqrt,inv_sqrt,sq,Random Intercept,-858.913686499608,0.6499280554572742,FALSE
inv_sqrt,log,cub,sq,Random Intercept,-858.9063904799293,0.806510693938671,FALSE
sqrt,log,sq,sq,Random Intercept,-858.7193432880538,0.7805831650897653,FALSE
just,sq,inv_sqrt,sq,Random Intercept,-858.6565086921277,0.6146835242680201,FALSE
sqrt,cub,inv_sqrt,sq,Random Intercept,-858.6019259979233,0.5711666045887206,FALSE
sq,log,log,sq,Random Intercept,-858.1934111539865,0.6878631569898919,FALSE
sq,log,inv,sq,Random Intercept,-857.6256927590878,0.6470082693399145,FALSE
just,just,just,sq,Random Intercept,-857.5207335670797,0.7206510218033908,FALSE
sqrt,sqrt,sq,sq,Random Intercept,-857.3222935334844,0.7652390711411651,FALSE
inv_sqrt,sqrt,cub,sq,Random Intercept,-857.1981678396687,0.7915950719367042,FALSE
sq,sqrt,log,sq,Random Intercept,-857.0524232092101,0.670136963234297,FALSE
log,inv,cub,sq,Random Intercept,-857.0270364693547,0.8105611254237273,FALSE
log,just,sq,sq,Random Intercept,-856.9270671304054,0.7658176327558963,FALSE
just,sq,log,sq,Random Intercept,-856.9163643240151,0.6446495226624154,FALSE
sq,log,sqrt,sq,Random Intercept,-856.8620358269205,0.6966185867452772,FALSE
sqrt,cub,log,sq,Random Intercept,-856.7965877319493,0.6067109778599428,FALSE
sqrt,sq,just,sq,Random Intercept,-856.7658457235262,0.6943990943056711,FALSE
inv,just,cub,sq,Random Intercept,-856.4353792027745,0.7801255896558135,FALSE
just,inv,sq,sq,Random Intercept,-856.4211183719115,0.771993472164081,FALSE
sq,sqrt,inv,sq,Random Intercept,-856.3267712198593,0.622730678733667,FALSE
sqrt,cub,inv,sq,Random Intercept,-856.2810039126406,0.5284352559461326,FALSE
just,sq,inv,sq,Random Intercept,-856.1229631899571,0.5767215018713899,FALSE
log,inv_sqrt,cub,sq,Random Intercept,-856.0263653300708,0.8045533007993007,FALSE
just,sq,sqrt,sq,Random Intercept,-855.8677461393152,0.6614490407400478,FALSE
inv_sqrt,sq,sq,sq,Random Intercept,-855.8661562648454,0.7329309854859725,FALSE
sqrt,cub,sqrt,sq,Random Intercept,-855.8071538901113,0.6278026534613781,FALSE
sq,sqrt,sqrt,sq,Random Intercept,-855.8001320448057,0.6804260398933459,FALSE
just,inv_sqrt,sq,sq,Random Intercept,-855.6558006164398,0.7661653931472978,FALSE
sq,inv,just,sq,Random Intercept,-855.6108160200657,0.716148306371558,FALSE
sq,inv_sqrt,just,sq,Random Intercept,-854.9877947278571,0.7101689692661085,FALSE
sq,just,inv_sqrt,sq,Random Intercept,-854.8344677264964,0.6245204577612464,FALSE
cub,inv,inv_sqrt,sq,Random Intercept,-854.228811927342,0.6399744075784194,FALSE
log,cub,just,sq,Random Intercept,-853.8647890470133,0.660162640862529,FALSE
cub,inv_sqrt,inv_sqrt,sq,Random Intercept,-853.5326813406099,0.6318049299922329,FALSE
sq,just,log,sq,Random Intercept,-853.0471727882804,0.6478278262156825,FALSE
sqrt,just,sq,sq,Random Intercept,-853.0434213561173,0.7451475637632339,FALSE
just,cub,inv_sqrt,sq,Random Intercept,-852.7929790480089,0.5493722316102968,FALSE
inv,cub,sq,sq,Random Intercept,-852.7510178085917,0.6938947029286121,FALSE
inv_sqrt,just,cub,sq,Random Intercept,-852.6146045285276,0.7723572816340037,FALSE
sqrt,inv,cub,sq,Random Intercept,-852.5530214251012,0.7916964807958973,FALSE
sq,just,inv,sq,Random Intercept,-852.2181477640071,0.5935283079653795,FALSE
cub,inv,log,sq,Random Intercept,-852.1831673408207,0.6558809060936731,FALSE
log,log,cub,sq,Random Intercept,-851.9217220114659,0.7938300475599245,FALSE
sq,just,sqrt,sq,Random Intercept,-851.8727070424343,0.6599032413048361,FALSE
just,log,sq,sq,Random Intercept,-851.844858838865,0.7553335393143948,FALSE
cub,inv,inv,sq,Random Intercept,-851.7924143114358,0.6182906470120486,FALSE
sqrt,inv_sqrt,cub,sq,Random Intercept,-851.6561664923915,0.7854494129807543,FALSE
cub,inv_sqrt,log,sq,Random Intercept,-851.5720831145031,0.6493037879812462,FALSE
sq,log,just,sq,Random Intercept,-851.3689178528095,0.6993120276774749,FALSE
cub,inv_sqrt,inv,sq,Random Intercept,-851.0067325417336,0.6077824882834962,FALSE
just,cub,log,sq,Random Intercept,-850.9848389729935,0.5835911747794239,FALSE
cub,inv,sqrt,sq,Random Intercept,-850.7780423661216,0.6635450158079845,FALSE
sqrt,cub,just,sq,Random Intercept,-850.6706794844051,0.6373551378708926,FALSE
just,sq,just,sq,Random Intercept,-850.6262485469863,0.6684219448794047,FALSE
just,sqrt,sq,sq,Random Intercept,-850.61401598872,0.7394389739437837,FALSE
just,cub,inv,sq,Random Intercept,-850.463504122995,0.5082540524331471,FALSE
log,sqrt,cub,sq,Random Intercept,-850.3665115658588,0.7782712264158278,FALSE
sq,sqrt,just,sq,Random Intercept,-850.360011868356,0.6837098228499131,FALSE
cub,inv_sqrt,sqrt,sq,Random Intercept,-850.2203592880717,0.6576734068108714,FALSE
just,cub,sqrt,sq,Random Intercept,-849.9801917185478,0.6037742737772483,FALSE
cub,log,inv_sqrt,sq,Random Intercept,-849.8595154119932,0.6187771961812779,FALSE
log,sq,sq,sq,Random Intercept,-849.4998886377731,0.7164462643315992,FALSE
inv_sqrt,cub,sq,sq,Random Intercept,-849.3808393531624,0.6802986990043836,FALSE
cub,sqrt,inv_sqrt,sq,Random Intercept,-848.8181363337294,0.6014270298302138,FALSE
inv,sq,cub,sq,Random Intercept,-848.5980069598209,0.7342221273651828,FALSE
sq,sq,inv_sqrt,sq,Random Intercept,-848.2226227831094,0.5668497615601802,FALSE
cub,log,log,sq,Random Intercept,-847.9864185560072,0.6382539435931714,FALSE
sqrt,log,cub,sq,Random Intercept,-847.6937651538504,0.7742337946615405,FALSE
cub,log,inv,sq,Random Intercept,-847.2576319464766,0.5920490167341064,FALSE
cub,sqrt,log,sq,Random Intercept,-847.0260682661228,0.6231190618650179,FALSE
cub,log,sqrt,sq,Random Intercept,-846.700254073728,0.6475998945356825,FALSE
just,just,sq,sq,Random Intercept,-846.5171888919659,0.7188137793396596,FALSE
sq,sq,log,sq,Random Intercept,-846.5005693226856,0.5954781516598587,FALSE
sq,just,just,sq,Random Intercept,-846.4924954225754,0.6639485363519191,FALSE
sqrt,sqrt,cub,sq,Random Intercept,-846.3066567721718,0.757943590201895,FALSE
cub,sqrt,inv,sq,Random Intercept,-846.1636811245003,0.5718770357705945,FALSE
sqrt,sq,sq,sq,Random Intercept,-845.9736206901682,0.6940199719975924,FALSE
log,just,cub,sq,Random Intercept,-845.9429150771663,0.7580779200387415,FALSE
cub,sqrt,sqrt,sq,Random Intercept,-845.8120835757398,0.6336577097486177,FALSE
sq,sq,inv,sq,Random Intercept,-845.6633248882628,0.5302999629664953,FALSE
sq,sq,sqrt,sq,Random Intercept,-845.4482334720824,0.6110146824096896,FALSE
just,inv,cub,sq,Random Intercept,-845.4386969403058,0.7666419730439576,FALSE
cub,inv,just,sq,Random Intercept,-845.2282766300165,0.6653716007088533,FALSE
inv_sqrt,sq,cub,sq,Random Intercept,-845.0152647227964,0.723702657991249,FALSE
cub,just,inv_sqrt,sq,Random Intercept,-844.9413900924786,0.5808890062231788,FALSE
just,cub,just,sq,Random Intercept,-844.8229263427817,0.6126550053508669,FALSE
cub,inv_sqrt,just,sq,Random Intercept,-844.6961546716849,0.6596122198131119,FALSE
just,inv_sqrt,cub,sq,Random Intercept,-844.6376250902367,0.7599816189442776,FALSE
sq,inv,sq,sq,Random Intercept,-844.4045562778069,0.7133269856602747,FALSE
sq,inv_sqrt,sq,sq,Random Intercept,-843.7845208890046,0.7068703113642297,FALSE
log,cub,sq,sq,Random Intercept,-843.2855374470419,0.6614038048037355,FALSE
cub,just,log,sq,Random Intercept,-843.2150992854622,0.6047756779038629,FALSE
sq,cub,inv_sqrt,sq,Random Intercept,-842.7776606156991,0.5153060078259232,FALSE
cub,just,inv,sq,Random Intercept,-842.2649517040608,0.5487858362082252,FALSE
inv,cub,cub,sq,Random Intercept,-842.0792308540103,0.6835374608985146,FALSE
cub,just,sqrt,sq,Random Intercept,-842.0730588849185,0.6166001182931231,FALSE
sqrt,just,cub,sq,Random Intercept,-842.0629413259353,0.7368370293820499,FALSE
cub,log,just,sq,Random Intercept,-841.2153605918479,0.6498096772343671,FALSE
sq,cub,log,sq,Random Intercept,-841.0114918743412,0.5456617110965224,FALSE
just,log,cub,sq,Random Intercept,-840.8128094281068,0.7482030899287129,FALSE
sq,cub,inv,sq,Random Intercept,-840.3896138460291,0.47838608846548203,FALSE
cub,sqrt,just,sq,Random Intercept,-840.3775249408608,0.636301036516087,FALSE
sq,log,sq,sq,Random Intercept,-840.1937117595038,0.6956445671525466,FALSE
sq,sq,just,sq,Random Intercept,-840.1851745374578,0.6167097506113225,FALSE
sqrt,cub,sq,sq,Random Intercept,-840.0535381493773,0.637952507628513,FALSE
sq,cub,sqrt,sq,Random Intercept,-840.0130741984129,0.562939154757259,FALSE
just,sq,sq,sq,Random Intercept,-839.8021876839003,0.6672093893159269,FALSE
just,sqrt,cub,sq,Random Intercept,-839.5924034203864,0.73126361170811,FALSE
sq,sqrt,sq,sq,Random Intercept,-839.2367444887869,0.6798061479031072,FALSE
inv_sqrt,cub,cub,sq,Random Intercept,-838.7052327035544,0.6697377631861041,FALSE
cub,sq,inv_sqrt,sq,Random Intercept,-838.6836138810986,0.537029924818369,FALSE
log,sq,cub,sq,Random Intercept,-838.6509130179098,0.7068526647996307,FALSE
cub,sq,log,sq,Random Intercept,-837.0200526347661,0.5639746917631318,FALSE
cub,just,just,sq,Random Intercept,-836.6955163653056,0.619764105268197,FALSE
cub,sq,inv,sq,Random Intercept,-836.0616750438709,0.5021983658889412,FALSE
cub,sq,sqrt,sq,Random Intercept,-835.9957777701035,0.5779249908624012,FALSE
just,just,cub,sq,Random Intercept,-835.5292794811097,0.7095326987321809,FALSE
sq,just,sq,sq,Random Intercept,-835.4404331922547,0.6599488592141934,FALSE
sqrt,sq,cub,sq,Random Intercept,-835.1181608042313,0.6836948893563207,FALSE
sq,cub,just,sq,Random Intercept,-834.8357328355664,0.5696437676901026,FALSE
just,cub,sq,sq,Random Intercept,-834.1679774799467,0.6121342364543327,FALSE
cub,inv,sq,sq,Random Intercept,-833.975963743865,0.6602186911017676,FALSE
cub,cub,inv_sqrt,sq,Random Intercept,-833.4583858868655,0.5003055824001533,FALSE
cub,inv_sqrt,sq,sq,Random Intercept,-833.453198910818,0.6539270429804749,FALSE
sq,inv,cub,sq,Random Intercept,-833.3600642667024,0.7056284403584473,FALSE
sq,inv_sqrt,cub,sq,Random Intercept,-832.7161041467397,0.6981756181477113,FALSE
log,cub,cub,sq,Random Intercept,-832.5996683675774,0.6503450203011705,FALSE
cub,cub,log,sq,Random Intercept,-831.7631308802371,0.5273219896416285,FALSE
cub,cub,inv,sq,Random Intercept,-830.9909638674598,0.4667141196635135,FALSE
cub,cub,sqrt,sq,Random Intercept,-830.7990422278988,0.5418698873100013,FALSE
cub,sq,just,sq,Random Intercept,-830.7322639933701,0.5820877990949499,FALSE
cub,log,sq,sq,Random Intercept,-830.0046133572871,0.6436975097737345,FALSE
sqrt,cub,cub,sq,Random Intercept,-829.3512574520073,0.6260801858559888,FALSE
sq,sq,sq,sq,Random Intercept,-829.3047294918084,0.6128298470016588,FALSE
cub,sqrt,sq,sq,Random Intercept,-829.2205904415948,0.6298632087573575,FALSE
sq,log,cub,sq,Random Intercept,-829.120300486171,0.6858490258466399,FALSE
just,sq,cub,sq,Random Intercept,-828.9330341550706,0.6558012051135444,FALSE
sq,sqrt,cub,sq,Random Intercept,-828.1791193086088,0.6688437558249148,FALSE
cub,cub,just,sq,Random Intercept,-825.6239409127307,0.5464492959627861,FALSE
cub,just,sq,sq,Random Intercept,-825.6099734191068,0.6131360805404268,FALSE
sq,just,cub,sq,Random Intercept,-824.4184803989208,0.6478216975271547,FALSE
sq,cub,sq,sq,Random Intercept,-824.1198642119548,0.565912431458385,FALSE
just,cub,cub,sq,Random Intercept,-823.4449074325572,0.5991908399086927,FALSE
cub,inv,cub,sq,Random Intercept,-822.8696484875888,0.6492649885930875,FALSE
cub,inv_sqrt,cub,sq,Random Intercept,-822.3329109459103,0.6419659784207518,FALSE
cub,sq,sq,sq,Random Intercept,-819.8174058230563,0.5753677089056888,FALSE
cub,log,cub,sq,Random Intercept,-818.8877707758961,0.6306753933712884,FALSE
sq,sq,cub,sq,Random Intercept,-818.398483328135,0.5987023430411942,FALSE
cub,sqrt,cub,sq,Random Intercept,-818.1258235699173,0.6157903490041909,FALSE
cub,inv,sq,sq,Random Slope,-815.99708737437345,0.999998739859543,FALSE
cub,inv,sq,sq,Random Slope + Intercept,-815.99708737437345,0.999998739859543,FALSE
cub,cub,sq,sq,Random Intercept,-814.8755455483582,0.5397312810712679,FALSE
cub,just,cub,sq,Random Intercept,-814.5548814092281,0.5980958822711433,FALSE
sq,cub,cub,sq,Random Intercept,-813.3532882237039,0.5506446519711042,FALSE
cub,sq,cub,sq,Random Intercept,-808.8807332989804,0.5589243332341074,FALSE
cub,cub,cub,sq,Random Intercept,-804.0781771960912,0.5227948489240583,FALSE
inv,inv,inv_sqrt,just,Random Intercept,-487.2785111562728,0.8585643234818248,FALSE
inv,inv,log,just,Random Intercept,-486.4857990268036,0.8705469348732839,FALSE
inv,inv_sqrt,inv_sqrt,just,Random Intercept,-485.1971506432913,0.850310529652779,FALSE
inv,inv,sqrt,just,Random Intercept,-484.5848996479024,0.8751405840505433,FALSE
inv,inv_sqrt,log,just,Random Intercept,-484.5569889057745,0.8639531858832608,FALSE
inv_sqrt,inv,inv_sqrt,just,Random Intercept,-483.8494673941179,0.8633511687604591,FALSE
inv,inv,inv,just,Random Slope,-483.6976833332659,0.962829269640048,FALSE
inv,inv,inv,just,Random Slope + Intercept,-483.6976833332659,0.962829269640048,FALSE
inv_sqrt,inv,log,just,Random Intercept,-482.8651484474851,0.8738270712699491,FALSE
inv,inv_sqrt,inv,just,Random Slope,-482.8011387353582,0.9639943163537018,FALSE
inv,inv_sqrt,inv,just,Random Slope + Intercept,-482.8011387353582,0.9639943163537018,FALSE
inv,inv_sqrt,sqrt,just,Random Intercept,-482.76931545273436,0.8692739548321222,FALSE
inv,inv,inv,just,Random Intercept,-481.8800531951754,0.8399015548110758,FALSE
inv_sqrt,inv_sqrt,inv_sqrt,just,Random Intercept,-481.8411486252772,0.855739519446995,FALSE
inv_sqrt,inv_sqrt,log,just,Random Intercept,-481.0231386648931,0.86775568435076,FALSE
inv_sqrt,inv,sqrt,just,Random Intercept,-480.8660167265706,0.8777518182872476,FALSE
inv,log,inv_sqrt,just,Random Slope,-480.6729804584539,0.9283814975778845,FALSE
inv,log,inv_sqrt,just,Random Slope + Intercept,-480.6729804584539,0.9283814975778845,FALSE
inv,log,inv_sqrt,just,Random Intercept,-479.86666249257365,0.8377717778387087,FALSE
inv,inv_sqrt,inv,just,Random Intercept,-479.67001790140387,0.8290470932801501,FALSE
log,inv,inv_sqrt,just,Random Slope,-479.6118507781427,0.9602494168347331,FALSE
log,inv,inv_sqrt,just,Random Slope + Intercept,-479.6118507781427,0.9602494168347331,FALSE
inv,log,log,just,Random Intercept,-479.35708813307804,0.8536732919881721,FALSE
inv_sqrt,inv_sqrt,sqrt,just,Random Intercept,-479.14018399818895,0.8723468334800889,FALSE
inv,inv,sqrt,just,Random Slope,-478.70189173093445,0.908567487355853,FALSE
inv,inv,sqrt,just,Random Slope + Intercept,-478.70189173093445,0.908567487355853,FALSE
inv_sqrt,inv,inv,just,Random Intercept,-478.66664185375015,0.8469714526586436,FALSE
inv,inv,just,just,Random Intercept,-477.7723338146944,0.8753496865563689,FALSE
inv,log,sqrt,just,Random Intercept,-477.70203892683475,0.860057195125945,FALSE
inv,sqrt,inv,just,Random Slope,-477.20987596188934,0.9565333623600624,FALSE
inv,sqrt,inv,just,Random Slope + Intercept,-477.20987596188934,0.9565333623600624,FALSE
log,inv,inv_sqrt,just,Random Intercept,-477.1654271076068,0.8638861083361734,FALSE
inv,sqrt,inv_sqrt,just,Random Intercept,-477.04947464326506,0.8208544398237473,FALSE
inv_sqrt,log,inv,just,Random Slope,-476.87081405679635,0.964869131293183,FALSE
inv_sqrt,log,inv,just,Random Slope + Intercept,-476.87081405679635,0.964869131293183,FALSE
sqrt,inv_sqrt,inv_sqrt,just,Random Slope,-476.8560185117644,0.9610887923575447,FALSE
sqrt,inv_sqrt,inv_sqrt,just,Random Slope + Intercept,-476.8560185117644,0.9610887923575447,FALSE
log,inv,inv,just,Random Slope,-476.63457593922936,0.9579377127518199,FALSE
log,inv,inv,just,Random Slope + Intercept,-476.63457593922936,0.9579377127518199,FALSE
inv,sqrt,log,just,Random Intercept,-476.6319275534257,0.839621325310438,FALSE
inv_sqrt,log,inv_sqrt,just,Random Intercept,-476.5558879579681,0.8437258394183047,FALSE
inv_sqrt,inv_sqrt,inv,just,Random Intercept,-476.50622890005803,0.8369370882005962,FALSE
inv,inv_sqrt,just,just,Random Intercept,-476.0223161574214,0.869670757637206,FALSE
log,inv,log,just,Random Intercept,-475.98783828407096,0.8732364863908323,FALSE
inv_sqrt,log,log,just,Random Intercept,-475.88859836182866,0.8578919538394141,FALSE
log,inv_sqrt,inv_sqrt,just,Random Intercept,-475.264947984916,0.856794457178498,FALSE
inv,log,inv,just,Random Slope,-475.12156211114257,0.9002902800554432,FALSE
inv,log,inv,just,Random Slope + Intercept,-475.12156211114257,0.9002902800554432,FALSE
inv,sqrt,sqrt,just,Random Intercept,-475.11351842628835,0.8474254916678233,FALSE
inv,log,inv,just,Random Intercept,-474.2796737936241,0.8131180663265939,FALSE
log,inv_sqrt,log,just,Random Intercept,-474.2608521584301,0.8675783502239489,FALSE
inv_sqrt,just,inv_sqrt,just,Random Slope,-474.2524048602505,0.9679210511436757,FALSE
inv_sqrt,just,inv_sqrt,just,Random Slope + Intercept,-474.2524048602505,0.9679210511436757,FALSE
inv_sqrt,log,sqrt,just,Random Intercept,-474.1449848585611,0.8634883830167488,FALSE
inv,log,sqrt,just,Random Slope,-474.03705789645863,0.9054688505051476,FALSE
inv,log,sqrt,just,Random Slope + Intercept,-474.03705789645863,0.9054688505051476,FALSE
inv_sqrt,inv,just,just,Random Intercept,-474.0332045589709,0.8778091649126397,FALSE
log,inv,sqrt,just,Random Intercept,-473.8930374005832,0.8766231125684404,FALSE
inv,just,log,just,Random Slope,-473.77556105774056,0.9457013262336849,FALSE
inv,just,log,just,Random Slope + Intercept,-473.77556105774056,0.9457013262336849,FALSE
inv_sqrt,sqrt,inv_sqrt,just,Random Intercept,-473.7562262421732,0.827116933349855,FALSE
sqrt,log,inv_sqrt,just,Random Slope,-473.2310488986931,0.9640821912580821,FALSE
sqrt,log,inv_sqrt,just,Random Slope + Intercept,-473.2310488986931,0.9640821912580821,FALSE
inv_sqrt,sqrt,log,just,Random Intercept,-473.2051581568932,0.8440797333535416,FALSE
sqrt,inv,inv_sqrt,just,Random Intercept,-472.79114128416273,0.8596942601437763,FALSE
inv_sqrt,inv_sqrt,just,just,Random Intercept,-472.3702905838424,0.8725668638132598,FALSE
log,inv_sqrt,sqrt,just,Random Intercept,-472.2820618530549,0.8715753102176904,FALSE
log,inv,inv,just,Random Intercept,-472.2097719198355,0.8491598945377453,FALSE
inv_sqrt,sqrt,sqrt,just,Random Intercept,-471.6080158033737,0.8510547465280874,FALSE
inv,sqrt,inv,just,Random Intercept,-471.4815686419287,0.792059528037284,FALSE
sqrt,inv,log,just,Random Intercept,-471.44373411270186,0.8683483813242177,FALSE
inv,just,inv_sqrt,just,Random Intercept,-471.43061552575284,0.799846420401878,FALSE
inv_sqrt,log,inv,just,Random Intercept,-471.1315776132871,0.8216850831224051,FALSE
inv,just,log,just,Random Intercept,-471.055461803949,0.8219963059532237,FALSE
inv,log,just,just,Random Intercept,-471.05450879890685,0.8607963613140035,FALSE
sqrt,inv_sqrt,inv_sqrt,just,Random Intercept,-471.0213614907998,0.8529352400271735,FALSE
log,inv_sqrt,inv,just,Random Intercept,-470.14172929816175,0.8398055544679742,FALSE
inv,just,inv,just,Random Slope,-470.087913986021,0.9001806689038276,FALSE
inv,just,inv,just,Random Slope + Intercept,-470.087913986021,0.9001806689038276,FALSE
log,log,inv_sqrt,just,Random Intercept,-470.0797243540903,0.8452324974885994,FALSE
sqrt,inv_sqrt,log,just,Random Intercept,-469.84772730178065,0.8629452579794318,FALSE
inv,just,sqrt,just,Random Intercept,-469.6620337618642,0.8315547244742434,FALSE
sqrt,inv,sqrt,just,Random Intercept,-469.2689036734329,0.8713462097645158,FALSE
log,log,log,just,Random Intercept,-469.2407567538861,0.8580554064634837,FALSE
inv,sqrt,just,just,Random Intercept,-468.5883258012165,0.8486802948404096,FALSE
inv_sqrt,sqrt,inv,just,Random Intercept,-468.31891295206606,0.8010114600358087,FALSE
inv_sqrt,just,inv_sqrt,just,Random Intercept,-468.1338512862306,0.8060873667742863,FALSE
sqrt,inv,inv,just,Random Intercept,-468.04474802902143,0.8459194400001606,FALSE
sqrt,inv_sqrt,sqrt,just,Random Intercept,-467.78597279865085,0.8665086462489584,FALSE
inv_sqrt,just,log,just,Random Intercept,-467.6505689121861,0.8264380128801383,FALSE
inv_sqrt,log,just,just,Random Intercept,-467.47325814341565,0.8640259304675012,FALSE
log,log,sqrt,just,Random Intercept,-467.40452299425635,0.8629984633841721,FALSE
log,sqrt,inv_sqrt,just,Random Intercept,-467.36383312010616,0.828943272413582,FALSE
log,inv,just,just,Random Intercept,-467.0409276940058,0.8765130296638832,FALSE
log,sqrt,log,just,Random Intercept,-466.66130290724914,0.8444670887258033,FALSE
inv_sqrt,just,sqrt,just,Random Intercept,-466.1900385104843,0.835158522653611,FALSE
inv_sqrt,sq,inv_sqrt,just,Random Slope,-466.16003770973015,0.9340891508395168,FALSE
inv_sqrt,sq,inv_sqrt,just,Random Slope + Intercept,-466.16003770973015,0.9340891508395168,FALSE
sqrt,inv_sqrt,inv,just,Random Intercept,-466.1013422185743,0.8370112905694856,FALSE
just,inv,log,just,Random Slope,-466.0801510532318,0.9057567450357474,FALSE
just,inv,log,just,Random Slope + Intercept,-466.0801510532318,0.9057567450357474,FALSE
just,log,inv_sqrt,just,Random Slope,-466.00606915967734,0.9381601505062421,FALSE
just,log,inv_sqrt,just,Random Slope + Intercept,-466.00606915967734,0.9381601505062421,FALSE
sqrt,log,inv_sqrt,just,Random Intercept,-465.9817262773947,0.841672701131441,FALSE
inv,just,inv,just,Random Intercept,-465.959715872401,0.7663601498612792,FALSE
just,log,log,just,Random Slope,-465.59692923783,0.9445430194628668,FALSE
just,log,log,just,Random Slope + Intercept,-465.59692923783,0.9445430194628668,FALSE
log,inv_sqrt,just,just,Random Intercept,-465.48970226603035,0.8716016778591963,FALSE
just,inv,inv_sqrt,just,Random Intercept,-465.3019624907944,0.8507459730749085,FALSE
inv_sqrt,sqrt,just,just,Random Intercept,-465.05892226173603,0.8520880286287849,FALSE
sqrt,log,log,just,Random Intercept,-464.98017255997945,0.8536316544168832,FALSE
log,sqrt,sqrt,just,Random Intercept,-464.97815413008146,0.8507352326612964,FALSE
log,log,inv,just,Random Intercept,-464.8432334799948,0.8251665641510028,FALSE
inv,inv,sq,just,Random Intercept,-463.8851640795385,0.8707238060121,FALSE
just,inv,log,just,Random Intercept,-463.8274424325492,0.8591486865942664,FALSE
just,inv_sqrt,inv_sqrt,just,Random Intercept,-463.67083926970093,0.8441149556748573,FALSE
sqrt,sqrt,inv_sqrt,just,Random Intercept,-463.4105500060541,0.8256303628169464,FALSE
inv,just,just,just,Random Intercept,-463.26826233462265,0.8334993243681249,FALSE
sqrt,log,sqrt,just,Random Intercept,-463.06032516393805,0.8580907452582465,FALSE
just,inv_sqrt,log,just,Random Slope,-462.76809881317047,0.84669669953007,FALSE
just,inv_sqrt,log,just,Random Slope + Intercept,-462.76809881317047,0.84669669953007,FALSE
inv_sqrt,just,inv,just,Random Intercept,-462.76244144157147,0.7752399652276399,FALSE
sqrt,sqrt,log,just,Random Intercept,-462.55881024173317,0.8401951776866491,FALSE
sqrt,inv,just,just,Random Intercept,-462.40205642299895,0.8710534786787217,FALSE
just,just,inv_sqrt,just,Random Slope,-462.40129330085,0.964550143914472,FALSE
just,just,inv_sqrt,just,Random Slope + Intercept,-462.40129330085,0.964550143914472,FALSE
just,inv_sqrt,log,just,Random Intercept,-462.3648280613612,0.8538307649602758,FALSE
just,inv_sqrt,inv,just,Random Slope,-462.28513991485886,0.8547695325686112,FALSE
just,inv_sqrt,inv,just,Random Slope + Intercept,-462.28513991485886,0.8547695325686112,FALSE
inv,sq,inv,just,Random Slope,-462.265138296429,0.8882476248849976,FALSE
inv,sq,inv,just,Random Slope + Intercept,-462.265138296429,0.8882476248849976,FALSE
inv,sq,inv_sqrt,just,Random Intercept,-462.22227344473157,0.74925441565619455,FALSE
inv,inv_sqrt,sq,just,Random Intercept,-462.1830984884506,0.8647516543024595,FALSE
log,sqrt,inv,just,Random Intercept,-462.08489535603456,0.8049420074940316,FALSE
log,just,inv_sqrt,just,Random Intercept,-461.80606161962965,0.8080224404209085,FALSE
inv,sq,log,just,Random Intercept,-461.77852942811757,0.7787480321248778,FALSE
just,inv,sqrt,just,Random Intercept,-461.59735004601856,0.8619124489367551,FALSE
just,log,inv,just,Random Slope,-461.5685130157121,0.916197350507646,FALSE
just,log,inv,just,Random Slope + Intercept,-461.5685130157121,0.916197350507646,FALSE
log,just,log,just,Random Intercept,-461.19493190036854,0.8268794911333296,FALSE
sqrt,inv_sqrt,just,just,Random Intercept,-460.9756488489474,0.8663269227985124,FALSE
sqrt,log,inv,just,Random Intercept,-460.9332591049804,0.8228030071653765,FALSE
sqrt,sqrt,sqrt,just,Random Intercept,-460.7943750221746,0.8459258907178223,FALSE
just,sqrt,inv_sqrt,just,Random Slope,-460.7503907874458,0.8566384613533177,FALSE
just,sqrt,inv_sqrt,just,Random Slope + Intercept,-460.7503907874458,0.8566384613533177,FALSE
just,inv,inv,just,Random Intercept,-460.7220071988404,0.8372012648431966,FALSE
log,log,just,just,Random Intercept,-460.7077148188649,0.8633143308232314,FALSE
inv,sq,sqrt,just,Random Intercept,-460.5570809175578,0.792403485423636,FALSE
just,inv_sqrt,sqrt,just,Random Slope,-460.5268345933902,0.8819464705555605,FALSE
just,inv_sqrt,sqrt,just,Random Slope + Intercept,-460.5268345933902,0.8819464705555605,FALSE
just,inv_sqrt,sqrt,just,Random Intercept,-460.24311044868193,0.8571299828194652,FALSE
inv_sqrt,inv,sq,just,Random Intercept,-460.20238743919845,0.8735286410669281,FALSE
inv_sqrt,just,just,just,Random Intercept,-459.7740087253204,0.8368741606454054,FALSE
log,just,sqrt,just,Random Intercept,-459.65768129644505,0.8348576312921584,FALSE
just,inv_sqrt,inv,just,Random Intercept,-458.91967939513194,0.8284784347495858,FALSE
inv_sqrt,sq,inv_sqrt,just,Random Intercept,-458.89370680336935,0.7541847134959976,FALSE
just,log,inv_sqrt,just,Random Intercept,-458.8035908879139,0.8329807593151631,FALSE
