flashId,time,date,lciSerialNumber,lcpSerialNumber,lcfSerialNumber,Fm,Fo,Fv/Fm,Fm',Fs,PhiPS2,LightIntensity
,HHMMSS,YYYYMMDD,,,,,,,,,,umol+1m-2s-1
PSF-00189_20240510130746,13:07:46,2024-05-10,PFA-00183,PSA-00195,PSF-00189,0.000000,0.000000,0.000000,456.913605,93.361618,0.795669,31.238125

TIME,FLR,PAR
s,,umol+1m-2s-1
0.000000,205.767639,6992.402832
0.010000,315.330505,6992.402832
0.020000,365.031494,6992.402832
0.030000,393.714661,6992.402832
0.040000,413.322327,6992.402832
0.050000,426.493774,6992.402832
0.060000,434.964172,6992.402832
0.070000,440.408356,6992.402832
0.080000,444.079041,6992.402832
0.090000,446.600677,6992.402832
0.100000,448.432434,6992.402832
0.110000,449.781769,6992.402832
0.120000,450.818909,6992.402832
0.130000,451.621063,6992.402832
0.140000,452.232971,6992.402832
0.150000,452.745789,6992.402832
0.160000,453.113800,6992.402832
0.170000,453.396332,6992.402832
0.180000,453.607666,6992.402832
0.190000,453.771820,6992.402832
0.200000,453.873047,6992.402832
0.210000,453.933472,6992.402832
0.220000,453.938843,6992.402832
0.230000,453.962097,6992.402832
0.240000,453.930969,6992.402832
0.250000,453.904510,6992.402832
0.260000,453.824768,6992.402832
0.270000,453.747498,6992.402832
0.280000,453.648102,6992.402832
0.290000,453.570496,6992.402832
0.300000,453.512207,6992.402832
0.310000,453.413483,6992.402832
0.320000,453.326935,6992.402832
0.330000,453.253632,6992.402832
0.340000,453.165649,6992.402832
0.350000,453.085907,6992.402832
0.360000,453.015442,6992.402832
0.370000,452.948578,6992.402832
0.380000,452.891693,6992.402832
0.390000,452.855225,6992.402832
0.400000,452.815887,6992.402832
0.410000,452.783691,6992.402832
0.420000,452.770844,6992.402832
0.430000,452.755463,6992.402832
0.440000,452.759399,6992.402832
0.450000,452.779785,6992.402832
0.460000,452.800140,6992.402832
0.470000,452.831635,6992.402832
0.480000,452.865967,6992.402832
0.490000,452.906006,6992.402832
0.500000,452.982544,6992.402832
0.510000,453.027954,6992.402832
0.520000,453.112732,6992.402832
0.530000,453.198914,6992.402832
0.540000,453.300476,6992.402832
0.550000,453.397400,6992.402832
0.560000,453.498962,6992.402832
0.570000,453.629150,6992.402832
0.580000,453.745361,6992.402832
0.590000,453.868378,6992.402832
0.600000,454.017517,6992.402832
0.610000,454.143402,6992.402832
0.620000,454.283234,6992.402832
0.630000,454.425568,6992.402832
0.640000,454.576477,6992.402832
0.650000,454.725983,6992.402832
0.660000,454.901215,6992.402832
0.670000,455.057129,6992.402832
0.680000,455.215942,6992.402832
0.690000,455.386505,6992.402832
0.700000,455.546387,6992.402832
0.710000,455.676544,6992.402832
0.720000,455.821747,6992.402832
0.730000,455.969818,6992.402832
0.740000,456.136810,6992.402832
0.750000,456.272736,6992.402832
0.760000,456.452240,6992.402832
0.770000,456.616058,6992.402832
0.780000,456.779114,6992.402832
0.790000,456.913605,6992.402832
